term_id	term_name	genes_associated_in_db	source
MP:0002736	abnormal nociception after inflammation	46	MGD
MP:0002919	enhanced paired-pulse facilitation	46	MGD
MP:0003103	liver degeneration	46	MGD
MP:0003691	abnormal microglial cell physiology	46	MGD
MP:0003694	failure of blastocyst to hatch from the zona pellucida	46	MGD
MP:0003786	premature aging	46	MGD
MP:0003828	pulmonary edema	46	MGD
MP:0004091	abnormal Z line morphology	46	MGD
MP:0005542	corneal vascularization	46	MGD
MP:0005628	decreased circulating potassium level	46	MGD
MP:0006063	abnormal inferior vena cava morphology	46	MGD
MP:0009285	increased gonadal fat pad weight	46	MGD
MP:0009640	abnormal renal tubule epithelium morphology	46	MGD
MP:0009747	impaired behavioral response to xenobiotic	46	MGD
MP:0011084	lethality at weaning, incomplete penetrance	46	MGD
MP:0011368	increased kidney apoptosis	46	MGD
MP:0000065	abnormal bone marrow cavity morphology	45	MGD
MP:0000141	abnormal vertebral body morphology	45	MGD
MP:0000270	abnormal heart tube morphology	45	MGD
MP:0000479	abnormal enterocyte morphology	45	MGD
MP:0000823	abnormal lateral ventricle morphology	45	MGD
MP:0000930	wavy neural tube	45	MGD
MP:0001130	abnormal ovarian folliculogenesis	45	MGD
MP:0002656	abnormal keratinocyte differentiation	45	MGD
MP:0002665	decreased circulating corticosterone level	45	MGD
MP:0002841	impaired skeletal muscle contractility	45	MGD
MP:0003020	decreased circulating chloride level	45	MGD
MP:0003982	increased cholesterol level	45	MGD
MP:0004001	decreased hepatocyte proliferation	45	MGD
MP:0004471	short nasal bone	45	MGD
MP:0004615	cervical vertebral transformation	45	MGD
MP:0004803	increased susceptibility to autoimmune diabetes	45	MGD
MP:0004946	abnormal regulatory T cell physiology	45	MGD
MP:0004992	increased bone resorption	45	MGD
MP:0006094	increased fat cell size	45	MGD
MP:0006143	increased systemic arterial diastolic blood pressure	45	MGD
MP:0008056	abnormal retinal ganglion cell morphology	45	MGD
MP:0008080	abnormal CD8-positive, alpha-beta T cell differentiation	45	MGD
MP:0008126	increased dendritic cell number	45	MGD
MP:0008259	abnormal optic disk morphology	45	MGD
MP:0008284	abnormal hippocampus pyramidal cell layer	45	MGD
MP:0009789	decreased susceptibility to bacterial infection induced morbidity/mortality	45	MGD
MP:0011966	abnormal auditory brainstem response waveform shape	45	MGD
MP:0000188	abnormal circulating glucose level	44	MGD
MP:0000288	abnormal pericardium morphology	44	MGD
MP:0000717	abnormal lymphocyte cell number	44	MGD
MP:0000832	abnormal thalamus morphology	44	MGD
MP:0000940	abnormal motor neuron innervation pattern	44	MGD
MP:0001512	trunk curl	44	MGD
MP:0001691	abnormal somite shape	44	MGD
MP:0002051	increased skin papilloma incidence	44	MGD
MP:0002207	abnormal long term potentiation	44	MGD
MP:0002573	behavioral despair	44	MGD
MP:0002801	abnormal long term object recognition memory	44	MGD
MP:0003728	abnormal retinal photoreceptor layer morphology	44	MGD
MP:0003868	abnormal feces composition	44	MGD
MP:0003888	liver hemorrhage	44	MGD
MP:0004100	abnormal spinal cord interneuron morphology	44	MGD
MP:0004157	interrupted aortic arch	44	MGD
MP:0004207	increased squamous cell carcinoma incidence	44	MGD
MP:0004263	abnormal limb posture	44	MGD
MP:0004856	decreased ovary weight	44	MGD
MP:0004939	abnormal B cell morphology	44	MGD
MP:0005641	increased mean corpuscular hemoglobin concentration	44	MGD
MP:0008898	abnormal acrosome morphology	44	MGD
MP:0009293	decreased inguinal fat pad weight	44	MGD
MP:0012029	abnormal electroretinogram waveform feature	44	MGD
MP:0013435	decreased CD8-positive, naive alpha-beta T cell number	44	MGD
MP:0013848	subcutaneous edema	44	MGD
MP:0020550	multinucleated giant male germ cells	44	MGD
MP:0031115	macrovesicular hepatic steatosis	44	MGD
MP:0000149	abnormal scapula morphology	43	MGD
MP:0000750	abnormal muscle regeneration	43	MGD
MP:0000762	abnormal tongue morphology	43	MGD
MP:0000890	thin cerebellar molecular layer	43	MGD
MP:0001751	increased circulating luteinizing hormone level	43	MGD
MP:0001829	increased activated T cell number	43	MGD
MP:0002190	disorganized myocardium	43	MGD
MP:0002362	abnormal spleen marginal zone morphology	43	MGD
MP:0002575	increased circulating ketone body level	43	MGD
MP:0002674	abnormal sperm motility	43	MGD
MP:0002836	abnormal chorion morphology	43	MGD
MP:0003312	abnormal locomotor coordination	43	MGD
MP:0003360	abnormal depression-related behavior	43	MGD
MP:0003567	abnormal fetal cardiomyocyte proliferation	43	MGD
MP:0003628	abnormal leukocyte adhesion	43	MGD
MP:0003658	abnormal capillary morphology	43	MGD
MP:0003667	increased hemangiosarcoma incidence	43	MGD
MP:0003727	abnormal retinal layer morphology	43	MGD
MP:0004003	abnormal vascular endothelial cell physiology	43	MGD
MP:0004321	short sternum	43	MGD
MP:0004777	abnormal phospholipid level	43	MGD
MP:0005039	hypoxia	43	MGD
MP:0005225	abnormal vertebrae development	43	MGD
MP:0005241	abnormal retinal ganglion layer morphology	43	MGD
MP:0005408	hypopigmentation	43	MGD
MP:0005478	decreased circulating thyroxine level	43	MGD
MP:0005596	increased susceptibility to type I hypersensitivity reaction	43	MGD
MP:0005630	increased lung weight	43	MGD
MP:0006058	decreased cerebral infarction size	43	MGD
MP:0008025	brain vacuoles	43	MGD
MP:0008049	increased memory T cell number	43	MGD
MP:0008178	decreased germinal center B cell number	43	MGD
MP:0008214	increased immature B cell number	43	MGD
MP:0008395	abnormal osteoblast differentiation	43	MGD
MP:0008458	abnormal cortical ventricular zone morphology	43	MGD
MP:0008540	abnormal cerebral hemisphere morphology	43	MGD
MP:0010068	decreased red blood cell distribution width	43	MGD
MP:0010400	increased liver glycogen level	43	MGD
MP:0011409	increased renal glomerulus basement membrane thickness	43	MGD
MP:0013971	blood in lymph vessels	43	MGD
MP:0014143	decreased body fat mass	43	MGD
MP:0000538	abnormal urinary bladder morphology	42	MGD
MP:0000953	abnormal oligodendrocyte morphology	42	MGD
MP:0001081	abnormal cranial ganglia morphology	42	MGD
MP:0001259	abnormal body weight	42	MGD
MP:0001759	increased urine glucose level	42	MGD
MP:0001899	absent long term depression	42	MGD
MP:0001906	increased dopamine level	42	MGD
MP:0001927	abnormal estrous cycle	42	MGD
MP:0002089	abnormal postnatal growth/weight/body size	42	MGD
MP:0002275	abnormal type II pneumocyte morphology	42	MGD
MP:0002718	abnormal inner cell mass morphology	42	MGD
MP:0002843	decreased systemic arterial blood pressure	42	MGD
MP:0002925	abnormal cardiovascular development	42	MGD
MP:0003049	abnormal lumbar vertebrae morphology	42	MGD
MP:0003755	abnormal palate morphology	42	MGD
MP:0003920	abnormal heart right ventricle morphology	42	MGD
MP:0004255	abnormal spongiotrophoblast layer morphology	42	MGD
MP:0004620	cervical vertebral fusion	42	MGD
MP:0004993	decreased bone resorption	42	MGD
MP:0005105	abnormal middle ear ossicle morphology	42	MGD
MP:0005238	increased brain size	42	MGD
MP:0005287	narrow eye opening	42	MGD
MP:0005597	decreased susceptibility to type I hypersensitivity reaction	42	MGD
MP:0008186	increased pro-B cell number	42	MGD
MP:0008190	decreased transitional stage B cell number	42	MGD
MP:0008246	abnormal leukocyte morphology	42	MGD
MP:0008479	decreased spleen white pulp amount	42	MGD
MP:0008586	disorganized photoreceptor outer segment	42	MGD
MP:0008750	abnormal interferon level	42	MGD
MP:0010090	increased circulating creatine kinase level	42	MGD
MP:0010209	abnormal circulating chemokine level	42	MGD
MP:0011400	lethality, complete penetrance	42	MGD
MP:0012138	decreased forebrain size	42	MGD
MP:0013241	embryo tissue necrosis	42	MGD
MP:0020519	renal glomerular immunoglobulin deposits	42	MGD
MP:0000102	abnormal nasal bone morphology	41	MGD
MP:0000639	abnormal adrenal gland morphology	41	MGD
MP:0000748	progressive muscle weakness	41	MGD
MP:0001077	abnormal spinal nerve morphology	41	MGD
MP:0001106	abnormal Schwann cell morphology	41	MGD
MP:0001157	small seminal vesicle	41	MGD
MP:0001209	spontaneous skin ulceration	41	MGD
MP:0001413	abnormal response to new environment	41	MGD
MP:0001847	brain inflammation	41	MGD
MP:0002458	abnormal B cell number	41	MGD
MP:0002682	decreased mature ovarian follicle number	41	MGD
MP:0003078	aphakia	41	MGD
MP:0003137	abnormal impulse conducting system conduction	41	MGD
MP:0003732	abnormal retinal outer plexiform layer morphology	41	MGD
MP:0004486	decreased response of heart to induced stress	41	MGD
MP:0004607	abnormal cervical atlas morphology	41	MGD
MP:0004977	increased B-1 B cell number	41	MGD
MP:0005545	abnormal lens development	41	MGD
MP:0006000	abnormal corneal epithelium morphology	41	MGD
MP:0006243	impaired pupillary reflex	41	MGD
MP:0006382	abnormal lung epithelium morphology	41	MGD
MP:0008146	asymmetric sternocostal joints	41	MGD
MP:0009050	dilated proximal convoluted tubules	41	MGD
MP:0009118	increased white fat cell size	41	MGD
MP:0009413	skeletal muscle fiber atrophy	41	MGD
MP:0010080	abnormal hepatocyte physiology	41	MGD
MP:0011427	mesangial cell hyperplasia	41	MGD
MP:0000230	abnormal systemic arterial blood pressure	40	MGD
MP:0000277	abnormal heart shape	40	MGD
MP:0000521	abnormal kidney cortex morphology	40	MGD
MP:0000554	abnormal carpal bone morphology	40	MGD
MP:0000733	abnormal muscle development	40	MGD
MP:0000837	abnormal hypothalamus morphology	40	MGD
MP:0000885	ectopic Purkinje cell	40	MGD
MP:0000952	abnormal CNS glial cell morphology	40	MGD
MP:0001052	abnormal innervation pattern to muscle	40	MGD
MP:0001713	decreased trophoblast giant cell number	40	MGD
MP:0001777	abnormal body temperature homeostasis	40	MGD
MP:0002177	abnormal outer ear morphology	40	MGD
MP:0002359	abnormal spleen germinal center morphology	40	MGD
MP:0002428	abnormal semicircular canal morphology	40	MGD
MP:0002544	brachydactyly	40	MGD
MP:0002768	small adrenal glands	40	MGD
MP:0002972	abnormal cardiac muscle contractility	40	MGD
MP:0002998	abnormal bone remodeling	40	MGD
MP:0003396	abnormal embryonic hematopoiesis	40	MGD
MP:0003724	increased susceptibility to induced arthritis	40	MGD
MP:0003953	abnormal hormone level	40	MGD
MP:0004057	thin myocardium compact layer	40	MGD
MP:0004160	retroesophageal right subclavian artery	40	MGD
MP:0004357	long tibia	40	MGD
MP:0004399	abnormal cochlear outer hair cell morphology	40	MGD
MP:0004566	myocardial fiber degeneration	40	MGD
MP:0004592	small mandible	40	MGD
MP:0005170	cleft upper lip	40	MGD
MP:0005282	decreased fatty acid level	40	MGD
MP:0005334	abnormal fat pad morphology	40	MGD
MP:0005403	abnormal nerve conduction	40	MGD
MP:0006050	pulmonary fibrosis	40	MGD
MP:0006207	embryonic lethality during organogenesis	40	MGD
MP:0008963	increased carbon dioxide production	40	MGD
MP:0009838	abnormal sperm axoneme morphology	40	MGD
MP:0010018	pulmonary vascular congestion	40	MGD
MP:0010026	decreased liver cholesterol level	40	MGD
MP:0010724	thick interventricular septum	40	MGD
MP:0011320	abnormal glomerular capillary morphology	40	MGD
MP:0011732	decreased somite size	40	MGD
MP:0020154	impaired humoral immune response	40	MGD
MP:0020913	increased susceptibility to Riboviria infection	40	MGD
MP:0000109	abnormal parietal bone morphology	39	MGD
MP:0000162	lordosis	39	MGD
MP:0000465	gastrointestinal hemorrhage	39	MGD
MP:0000493	rectal prolapse	39	MGD
MP:0000579	abnormal nail morphology	39	MGD
MP:0000627	abnormal mammary gland morphology	39	MGD
MP:0000708	thymus hyperplasia	39	MGD
MP:0001065	abnormal trigeminal nerve morphology	39	MGD
MP:0001211	wrinkled skin	39	MGD
MP:0001290	delayed eyelid opening	39	MGD
MP:0001438	aphagia	39	MGD
MP:0001545	abnormal hematopoietic system physiology	39	MGD
MP:0001858	intestinal inflammation	39	MGD
MP:0002176	increased brain weight	39	MGD
MP:0002455	abnormal dendritic cell antigen presentation	39	MGD
MP:0002693	abnormal pancreas physiology	39	MGD
MP:0002864	abnormal ocular fundus morphology	39	MGD
MP:0003237	abnormal lens epithelium morphology	39	MGD
MP:0003306	small intestinal inflammation	39	MGD
MP:0003463	abnormal single cell response	39	MGD
MP:0003826	abnormal Mullerian duct morphology	39	MGD
MP:0004738	abnormal auditory brainstem response	39	MGD
MP:0004740	sensorineural hearing loss	39	MGD
MP:0005026	decreased susceptibility to parasitic infection	39	MGD
MP:0005185	decreased circulating progesterone level	39	MGD
MP:0006073	abnormal retinal bipolar cell morphology	39	MGD
MP:0008444	retinal cone cell degeneration	39	MGD
MP:0008525	decreased cranium height	39	MGD
MP:0009828	increased tumor latency	39	MGD
MP:0010027	increased liver cholesterol level	39	MGD
MP:0010144	abnormal tumor vascularization	39	MGD
MP:0010875	increased bone volume	39	MGD
MP:0011968	decreased threshold for auditory brainstem response	39	MGD
MP:0012724	absent head fold	39	MGD
MP:0000249	abnormal blood vessel physiology	38	MGD
MP:0000420	ruffled hair	38	MGD
MP:0000534	abnormal ureter morphology	38	MGD
MP:0000729	abnormal myogenesis	38	MGD
MP:0001015	small superior cervical ganglion	38	MGD
MP:0001255	decreased body height	38	MGD
MP:0001658	increased mortality induced by gamma-irradiation	38	MGD
MP:0001943	abnormal respiration	38	MGD
MP:0002233	abnormal nose morphology	38	MGD
MP:0002429	abnormal blood cell morphology/development	38	MGD
MP:0003227	abnormal vascular branching morphogenesis	38	MGD
MP:0003271	abnormal duodenum morphology	38	MGD
MP:0003355	decreased ovulation rate	38	MGD
MP:0003427	parakeratosis	38	MGD
MP:0003858	enhanced coordination	38	MGD
MP:0003893	increased hepatocyte proliferation	38	MGD
MP:0004000	impaired passive avoidance behavior	38	MGD
MP:0004028	chromosome breakage	38	MGD
MP:0004084	abnormal cardiac muscle relaxation	38	MGD
MP:0004275	abnormal postnatal subventricular zone morphology	38	MGD
MP:0004737	absent distortion product otoacoustic emissions	38	MGD
MP:0004931	enlarged epididymis	38	MGD
MP:0005094	abnormal T cell proliferation	38	MGD
MP:0005108	abnormal ulna morphology	38	MGD
MP:0005300	abnormal corneal stroma morphology	38	MGD
MP:0005332	abnormal amino acid level	38	MGD
MP:0005671	abnormal response to transplant	38	MGD
MP:0006270	abnormal mammary gland growth during lactation	38	MGD
MP:0006397	disorganized long bone epiphyseal plate	38	MGD
MP:0008346	increased gamma-delta T cell number	38	MGD
MP:0008439	abnormal cortical plate morphology	38	MGD
MP:0008446	decreased retinal cone cell number	38	MGD
MP:0008478	increased spleen white pulp amount	38	MGD
MP:0008482	decreased spleen germinal center number	38	MGD
MP:0008539	decreased susceptibility to induced colitis	38	MGD
MP:0008725	enlarged heart atrium	38	MGD
MP:0008788	abnormal fetal cardiomyocyte morphology	38	MGD
MP:0008805	decreased circulating amylase level	38	MGD
MP:0008935	decreased mean platelet volume	38	MGD
MP:0009831	abnormal sperm midpiece morphology	38	MGD
MP:0010103	small thoracic cage	38	MGD
MP:0010383	increased adenoma incidence	38	MGD
MP:0010506	prolonged RR interval	38	MGD
MP:0010519	atrioventricular block	38	MGD
MP:0010579	increased heart left ventricle size	38	MGD
MP:0010725	thin interventricular septum	38	MGD
MP:0010825	abnormal lung saccule morphology	38	MGD
MP:0000061	fragile skeleton	37	MGD
MP:0000159	abnormal xiphoid process morphology	37	MGD
MP:0000418	focal hair loss	37	MGD
MP:0000435	shortened head	37	MGD
MP:0000749	muscle degeneration	37	MGD
MP:0000951	sporadic seizures	37	MGD
MP:0001731	abnormal postnatal growth	37	MGD
MP:0001869	pancreas inflammation	37	MGD
MP:0001873	stomach inflammation	37	MGD
MP:0002102	abnormal ear morphology	37	MGD
MP:0002286	cryptorchism	37	MGD
MP:0002572	abnormal emotion/affect behavior	37	MGD
MP:0002680	decreased corpora lutea number	37	MGD
MP:0002740	heart hypoplasia	37	MGD
MP:0002747	abnormal aortic valve morphology	37	MGD
MP:0003197	nephrocalcinosis	37	MGD
MP:0003425	abnormal optic vesicle formation	37	MGD
MP:0003484	abnormal channel response	37	MGD
MP:0004148	increased compact bone thickness	37	MGD
MP:0004214	abnormal long bone diaphysis morphology	37	MGD
MP:0004268	abnormal optic stalk morphology	37	MGD
MP:0004527	abnormal outer hair cell stereociliary bundle morphology	37	MGD
MP:0004805	absent oocytes	37	MGD
MP:0005097	polychromatophilia	37	MGD
MP:0005307	head tossing	37	MGD
MP:0005517	decreased liver regeneration	37	MGD
MP:0005657	abnormal neural plate morphology	37	MGD
MP:0008664	decreased interleukin-12 secretion	37	MGD
MP:0009339	decreased splenocyte number	37	MGD
MP:0009434	paraparesis	37	MGD
MP:0009858	abnormal cellular extravasation	37	MGD
MP:0009931	abnormal skin appearance	37	MGD
MP:0009969	abnormal cerebral cortex pyramidal cell morphology	37	MGD
MP:0010210	abnormal circulating cytokine level	37	MGD
MP:0011346	renal tubule atrophy	37	MGD
MP:0020467	abnormal circadian behavior	37	MGD
MP:0030021	increased muscle cell glucose uptake	37	MGD
MP:0000180	abnormal circulating cholesterol level	36	MGD
MP:0000229	abnormal megakaryocyte differentiation	36	MGD
MP:0000512	intestinal ulcer	36	MGD
MP:0001092	abnormal trigeminal ganglion morphology	36	MGD
MP:0001382	abnormal nursing	36	MGD
MP:0001870	salivary gland inflammation	36	MGD
MP:0001970	abnormal pain threshold	36	MGD
MP:0002231	abnormal primitive streak morphology	36	MGD
MP:0002746	abnormal semilunar valve morphology	36	MGD
MP:0002761	abnormal hippocampal mossy fiber morphology	36	MGD
MP:0002766	situs inversus	36	MGD
MP:0003120	abnormal tracheal cartilage morphology	36	MGD
MP:0003132	increased pre-B cell number	36	MGD
MP:0003924	diaphragmatic hernia	36	MGD
MP:0004098	abnormal cerebellar granule cell morphology	36	MGD
MP:0004521	abnormal cochlear hair cell stereociliary bundle morphology	36	MGD
MP:0004672	short ribs	36	MGD
MP:0004835	abnormal miniature endplate potential	36	MGD
MP:0004876	decreased mean systemic arterial blood pressure	36	MGD
MP:0004991	decreased bone strength	36	MGD
MP:0005087	decreased acute inflammation	36	MGD
MP:0005193	abnormal anterior eye segment morphology	36	MGD
MP:0005670	abnormal white adipose tissue physiology	36	MGD
MP:0006092	abnormal olfactory sensory neuron morphology	36	MGD
MP:0008135	small Peyer's patches	36	MGD
MP:0008177	increased germinal center B cell number	36	MGD
MP:0008272	abnormal endochondral bone ossification	36	MGD
MP:0008432	abnormal long term spatial reference memory	36	MGD
MP:0008456	abnormal retinal rod cell outer segment morphology	36	MGD
MP:0008807	increased liver iron level	36	MGD
MP:0009006	prolonged estrous cycle	36	MGD
MP:0009288	increased epididymal fat pad weight	36	MGD
MP:0009719	reduced cerebellar foliation	36	MGD
MP:0009886	failure of palatal shelf elevation	36	MGD
MP:0011440	increased kidney cell proliferation	36	MGD
MP:0000153	rib bifurcation	35	MGD
MP:0000243	myoclonus	35	MGD
MP:0000383	abnormal hair follicle orientation	35	MGD
MP:0000536	hydroureter	35	MGD
MP:0000743	muscle spasm	35	MGD
MP:0000784	forebrain hypoplasia	35	MGD
MP:0000811	hippocampal neuron degeneration	35	MGD
MP:0001132	absent mature ovarian follicles	35	MGD
MP:0001613	abnormal vasodilation	35	MGD
MP:0001674	abnormal germ layer development	35	MGD
MP:0001928	abnormal ovulation	35	MGD
MP:0002062	abnormal associative learning	35	MGD
MP:0002500	granulomatous inflammation	35	MGD
MP:0002643	poikilocytosis	35	MGD
MP:0002672	abnormal pharyngeal arch artery morphology	35	MGD
MP:0002765	short fibula	35	MGD
MP:0002920	decreased paired-pulse facilitation	35	MGD
MP:0003988	disorganized embryonic tissue	35	MGD
MP:0004111	abnormal coronary artery morphology	35	MGD
MP:0004227	increased cellular sensitivity to ionizing radiation	35	MGD
MP:0004322	abnormal sternebra morphology	35	MGD
MP:0004647	decreased lumbar vertebrae number	35	MGD
MP:0004919	abnormal positive T cell selection	35	MGD
MP:0004938	dilated vasculature	35	MGD
MP:0004970	kidney atrophy	35	MGD
MP:0005587	abnormal Meckel's cartilage morphology	35	MGD
MP:0006317	decreased urine sodium level	35	MGD
MP:0006319	abnormal epididymal fat pad morphology	35	MGD
MP:0008173	increased follicular B cell number	35	MGD
MP:0008263	abnormal hippocampus CA1 region morphology	35	MGD
MP:0008578	decreased circulating interferon-gamma level	35	MGD
MP:0008663	increased interleukin-12 secretion	35	MGD
MP:0008789	abnormal olfactory epithelium morphology	35	MGD
MP:0009338	increased splenocyte number	35	MGD
MP:0009417	skeletal muscle atrophy	35	MGD
MP:0009450	abnormal axon fasciculation	35	MGD
MP:0009967	abnormal neuron proliferation	35	MGD
MP:0010169	decreased CD4-positive, CD25-positive, alpha-beta regulatory T cell number	35	MGD
MP:0011294	renal glomerulus hypertrophy	35	MGD
MP:0000087	absent mandible	34	MGD
MP:0000217	abnormal leukocyte cell number	34	MGD
MP:0000382	underdeveloped hair follicles	34	MGD
MP:0000690	absent spleen	34	MGD
MP:0000696	abnormal Peyer's patch morphology	34	MGD
MP:0000761	thin diaphragm muscle	34	MGD
MP:0001596	hypotension	34	MGD
MP:0001850	increased susceptibility to otitis media	34	MGD
MP:0002230	abnormal primitive streak formation	34	MGD
MP:0002407	abnormal double-negative T cell morphology	34	MGD
MP:0002499	chronic inflammation	34	MGD
MP:0002637	small uterus	34	MGD
MP:0002928	abnormal bile duct morphology	34	MGD
MP:0003056	abnormal hyoid bone morphology	34	MGD
MP:0003178	left pulmonary isomerism	34	MGD
MP:0003442	decreased circulating glycerol level	34	MGD
MP:0003648	abnormal radial glial cell morphology	34	MGD
MP:0003686	abnormal eye muscle morphology	34	MGD
MP:0003949	abnormal circulating lipid level	34	MGD
MP:0003957	abnormal nitric oxide homeostasis	34	MGD
MP:0003983	decreased cholesterol level	34	MGD
MP:0004031	insulitis	34	MGD
MP:0004097	abnormal cerebellar cortex morphology	34	MGD
MP:0004145	abnormal muscle electrophysiology	34	MGD
MP:0005065	abnormal neutrophil morphology	34	MGD
MP:0005145	increased circulating VLDL cholesterol level	34	MGD
MP:0005152	pancytopenia	34	MGD
MP:0005181	decreased circulating estradiol level	34	MGD
MP:0005323	dystonia	34	MGD
MP:0005352	small cranium	34	MGD
MP:0005591	decreased vasodilation	34	MGD
MP:0005620	abnormal muscle contractility	34	MGD
MP:0006337	abnormal first pharyngeal arch morphology	34	MGD
MP:0008088	abnormal T-helper 1 cell differentiation	34	MGD
MP:0008392	decreased primordial germ cell number	34	MGD
MP:0008412	increased cellular sensitivity to oxidative stress	34	MGD
MP:0008474	absent spleen germinal center	34	MGD
MP:0008481	increased spleen germinal center number	34	MGD
MP:0008484	decreased spleen germinal center size	34	MGD
MP:0008584	photoreceptor outer segment degeneration	34	MGD
MP:0008672	increased interleukin-13 secretion	34	MGD
MP:0008825	abnormal cardiac epithelial to mesenchymal transition	34	MGD
MP:0009238	coiled sperm flagellum	34	MGD
MP:0009321	increased histiocytic sarcoma incidence	34	MGD
MP:0009399	increased skeletal muscle fiber size	34	MGD
MP:0009412	skeletal muscle fiber degeneration	34	MGD
MP:0011270	decreased excitatory postsynaptic current amplitude	34	MGD
MP:0011348	abnormal renal glomerulus basement membrane morphology	34	MGD
MP:0012556	increased cell death	34	MGD
MP:0014142	increased body fat mass	34	MGD
MP:0000034	abnormal inner ear vestibule morphology	33	MGD
MP:0000108	midline facial cleft	33	MGD
MP:0000454	abnormal jaw morphology	33	MGD
MP:0000484	abnormal pulmonary artery morphology	33	MGD
MP:0001071	abnormal facial nerve morphology	33	MGD
MP:0001208	blistering	33	MGD
MP:0001898	abnormal long term depression	33	MGD
MP:0001940	testis hypoplasia	33	MGD
MP:0002413	abnormal megakaryocyte progenitor cell morphology	33	MGD
MP:0002663	absent blastocoele	33	MGD
MP:0002745	abnormal atrioventricular valve morphology	33	MGD
MP:0002773	decreased circulating luteinizing hormone level	33	MGD
MP:0003424	premature neuronal precursor differentiation	33	MGD
MP:0003453	abnormal keratinocyte physiology	33	MGD
MP:0003656	abnormal erythrocyte physiology	33	MGD
MP:0004029	spontaneous chromosome breakage	33	MGD
MP:0004229	abnormal embryonic erythropoiesis	33	MGD
MP:0004279	abnormal rostral migratory stream morphology	33	MGD
MP:0004754	abnormal kidney collecting duct morphology	33	MGD
MP:0004771	increased anti-single stranded DNA antibody level	33	MGD
MP:0004965	inner cell mass degeneration	33	MGD
MP:0005350	increased susceptibility to autoimmune disorder	33	MGD
MP:0005438	abnormal glycogen homeostasis	33	MGD
MP:0005533	increased body temperature	33	MGD
MP:0005601	increased angiogenesis	33	MGD
MP:0008128	abnormal brain internal capsule morphology	33	MGD
MP:0008207	decreased B-2 B cell number	33	MGD
MP:0008451	retinal rod cell degeneration	33	MGD
MP:0008531	increased chemical nociceptive threshold	33	MGD
MP:0008571	abnormal synaptic bouton morphology	33	MGD
MP:0008703	decreased interleukin-5 secretion	33	MGD
MP:0008828	abnormal lymph node cell ratio	33	MGD
MP:0008875	abnormal xenobiotic pharmacokinetics	33	MGD
MP:0008885	increased enterocyte apoptosis	33	MGD
MP:0008916	abnormal astrocyte physiology	33	MGD
MP:0009009	absent estrous cycle	33	MGD
MP:0009146	abnormal pancreatic acinar cell morphology	33	MGD
MP:0009237	kinked sperm flagellum	33	MGD
MP:0009358	environmentally induced seizures	33	MGD
MP:0009780	abnormal chondrocyte physiology	33	MGD
MP:0010168	increased CD4-positive, CD25-positive, alpha-beta regulatory T cell number	33	MGD
MP:0010792	abnormal stomach mucosa morphology	33	MGD
MP:0010847	increased central memory CD8 positive, alpha-beta T cell number	33	MGD
MP:0010867	abnormal bone trabecula morphology	33	MGD
MP:0011495	abnormal head shape	33	MGD
MP:0020351	decreased vocalization	33	MGD
MP:0000172	abnormal bone marrow cell number	32	MGD
MP:0000286	abnormal mitral valve morphology	32	MGD
MP:0000474	abnormal foregut morphology	32	MGD
MP:0000652	enlarged sebaceous gland	32	MGD
MP:0000688	lymphoid hyperplasia	32	MGD
MP:0000754	paresis	32	MGD
MP:0000966	decreased sensory neuron number	32	MGD
MP:0001006	abnormal retinal cone cell morphology	32	MGD
MP:0001855	abnormal atrial thrombosis	32	MGD
MP:0001916	intracerebral hemorrhage	32	MGD
MP:0001957	apnea	32	MGD
MP:0002018	increased malignant tumor incidence	32	MGD
MP:0002187	abnormal fibula morphology	32	MGD
MP:0002217	small lymph nodes	32	MGD
MP:0002621	delayed neural tube closure	32	MGD
MP:0002739	abnormal olfactory bulb development	32	MGD
MP:0002887	decreased susceptibility to pharmacologically induced seizures	32	MGD
MP:0002950	abnormal neural crest cell migration	32	MGD
MP:0003038	decreased myocardial infarction size	32	MGD
MP:0003172	abnormal lysosome physiology	32	MGD
MP:0003730	abnormal photoreceptor inner segment morphology	32	MGD
MP:0003827	abnormal Wolffian duct morphology	32	MGD
MP:0003915	increased left ventricle weight	32	MGD
MP:0003929	decreased heart rate variability	32	MGD
MP:0004025	polyploidy	32	MGD
MP:0004056	abnormal myocardium compact layer morphology	32	MGD
MP:0004163	abnormal adenohypophysis morphology	32	MGD
MP:0004272	abnormal basement membrane morphology	32	MGD
MP:0004510	myositis	32	MGD
MP:0004726	abnormal nasal capsule morphology	32	MGD
MP:0004768	abnormal axonal transport	32	MGD
MP:0005146	decreased circulating VLDL cholesterol level	32	MGD
MP:0005167	abnormal blood-brain barrier function	32	MGD
MP:0005399	increased susceptibility to fungal infection	32	MGD
MP:0005666	abnormal adipose tissue physiology	32	MGD
MP:0006298	abnormal platelet activation	32	MGD
MP:0006316	increased urine sodium level	32	MGD
MP:0006359	absent startle reflex	32	MGD
MP:0008410	increased cellular sensitivity to ultraviolet irradiation	32	MGD
MP:0008673	decreased interleukin-13 secretion	32	MGD
MP:0008682	decreased interleukin-17 secretion	32	MGD
MP:0008806	increased circulating amylase level	32	MGD
MP:0008911	induced hyperactivity	32	MGD
MP:0008965	increased basal metabolism	32	MGD
MP:0008995	early reproductive senescence	32	MGD
MP:0009232	abnormal sperm nucleus morphology	32	MGD
MP:0009506	abnormal mammary gland alveolus morphology	32	MGD
MP:0009781	abnormal preimplantation embryo development	32	MGD
