entrez,symbol,term_id,term_name,source
55858,TMEM165,C3553571,Carbohydrate deficient glycoprotein syndrome type 2k,ORPHANET
55863,TMEM126B,C1838979,MITOCHONDRIAL COMPLEX I DEFICIENCY,ORPHANET
55869,HDAC8,C0270972,Cornelia De Lange Syndrome,ORPHANET
55869,HDAC8,C1839736,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,ORPHANET
55901,THSD1,C0455988,"Hydrops Fetalis, Non-Immune",ORPHANET
55906,ZC4H2,C0796200,Wieacker-Wolff syndrome,ORPHANET
55958,KLHL9,C4706574,KLHL9-related early-onset distal myopathy,ORPHANET
55975,KLHL7,C0796232,Bohring syndrome,ORPHANET
55975,KLHL7,C1832409,Crisponi syndrome,ORPHANET
55975,KLHL7,C1848947,COLD-INDUCED SWEATING SYNDROME 1,ORPHANET
55997,CFC1,C0266642,Situs ambiguus,ORPHANET
55997,CFC1,C1167664,Situs ambiguous,ORPHANET
55997,CFC1,C4274029,Biliary atresia with splenic malformation syndrome,ORPHANET
56172,ANKH,C0265292,Schwartz-Lelek syndrome,ORPHANET
56172,ANKH,C0553730,Calcium pyrophosphate deposition disease,ORPHANET
56172,ANKH,C0856830,Calcium pyrophosphate arthropathy,ORPHANET
56244,BTNL2,C0036202,Sarcoidosis,ORPHANET
56246,MRAP,C4049650,Familial Glucocorticoid Deficiency Type 1,ORPHANET
56262,LRRC8A,C1832241,"Agammaglobulinemia, non-Bruton type",ORPHANET
56521,DNAJC12,C4479270,"HYPERPHENYLALANINEMIA, MILD, NON-BH4-DEFICIENT",ORPHANET
56603,CYP26B1,C3280729,RADIOHUMERAL FUSIONS WITH OTHER SKELETAL AND CRANIOFACIAL ANOMALIES,ORPHANET
56606,SLC2A9,C0473219,Renal hypouricemia,ORPHANET
56623,INPP5E,C0431399,Familial aplasia of the vermis,ORPHANET
56623,INPP5E,C1857662,COACH syndrome,ORPHANET
56623,INPP5E,C1857802,MORM syndrome,ORPHANET
56623,INPP5E,C4274118,Joubert syndrome with ocular defect,ORPHANET
56623,INPP5E,C4551568,Joubert syndrome 1,ORPHANET
56649,TMPRSS4,C4755252,Autosomal recessive cerebral atrophy,ORPHANET
56652,TWNK,C0685838,Gonadal dysgenesis XX type deafness,ORPHANET
56652,TWNK,C1834846,"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 1",ORPHANET
56652,TWNK,C1843851,"Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis",ORPHANET
56683,CFAP298,C0022521,Kartagener Syndrome,ORPHANET
56683,CFAP298,C4317124,Polynesian Bronchiectasis,ORPHANET
56683,CFAP298,C4551720,Primary Ciliary Dyskinesia,ORPHANET
56683,CFAP298,C4551906,"Ciliary Dyskinesia, Primary, 1, With Or Without Situs Inversus",ORPHANET
56916,SMARCAD1,C0406707,Basan syndrome,ORPHANET
56916,SMARCAD1,C0406767,Keratoderma with scleroatrophy of the extremities,ORPHANET
56922,MCCC1,C0268600,3-methylcrotonyl CoA carboxylase 1 deficiency,ORPHANET
56945,MRPS22,C0685837,"Pure Gonadal Dysgenesis, 46, XX",ORPHANET
56945,MRPS22,C0949595,"Gonadal Dysgenesis, 46,XX",ORPHANET
56945,MRPS22,C2673642,Combined Oxidative Phosphorylation Deficiency 5,ORPHANET
56947,MFF,C4310726,ENCEPHALOPATHY DUE TO DEFECTIVE MITOCHONDRIAL AND PEROXISOMAL FISSION 2,ORPHANET
56975,FAM20C,C1850106,RAINE SYNDROME,ORPHANET
56978,PRDM8,C4225258,"EPILEPSY, PROGRESSIVE MYOCLONIC, 10",ORPHANET
56983,POGLUT1,C3714534,dowling-degos disease,ORPHANET
56983,POGLUT1,C4310660,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 21",ORPHANET
56999,ADAMTS9,C1855681,"Nephronophthisis, familial juvenile",ORPHANET
57010,CABP4,C0339535,"Night blindness, congenital stationary",ORPHANET
57010,CABP4,C3696898,Autosomal Dominant Nocturnal Frontal Lobe Epilepsy,ORPHANET
57017,COQ9,C3553374,"COENZYME Q10 DEFICIENCY, PRIMARY, 5",ORPHANET
57038,RARS2,C1843504,Pontocerebellar Hypoplasia Type 1,ORPHANET
57038,RARS2,C1969084,Pontocerebellar Hypoplasia Type 6,ORPHANET
57057,TBX20,C0344724,Ostium secundum atrial septal defect,ORPHANET
57061,HYMAI,C1832386,"Diabetes Mellitus, Transient Neonatal, 1",ORPHANET
57061,HYMAI,C4749378,Paternal uniparental disomy of chromosome 6,ORPHANET
57082,KNL1,C3711387,Autosomal Recessive Primary Microcephaly,ORPHANET
57094,CPA6,C4749273,Benign familial mesial temporal lobe epilepsy,ORPHANET
57096,RPGRIP1,C0265215,Meckel-Gruber syndrome,ORPHANET
57096,RPGRIP1,C0339527,Leber Congenital Amaurosis,ORPHANET
57096,RPGRIP1,C3489532,Cone-Rod Dystrophy 2,ORPHANET
57104,PNPLA2,C1853136,Neutral Lipid Storage Disease with Myopathy,ORPHANET
57105,CYSLTR2,C0220633,Uveal melanoma,ORPHANET
57105,CYSLTR2,C0346373,Malignant melanoma of iris,ORPHANET
57105,CYSLTR2,C0346388,Malignant melanoma of choroid,ORPHANET
57122,NUP107,C0685837,"Pure Gonadal Dysgenesis, 46, XX",ORPHANET
57122,NUP107,C0795949,Galloway Mowat syndrome,ORPHANET
57122,NUP107,C0949595,"Gonadal Dysgenesis, 46,XX",ORPHANET
57122,NUP107,C1868672,"NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE",ORPHANET
57128,LYRM4,C4750855,Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency,ORPHANET
57152,SLURP1,C0025221,Meleda Disease,ORPHANET
57152,SLURP1,C1855644,"Keratoderma, Palmoplantar, Norrbotten Recessive Type",ORPHANET
57165,GJC2,C1704423,Milroy Disease,ORPHANET
57165,GJC2,C1837355,"Leukodystrophy, Hypomyelinating, 2",ORPHANET
57165,GJC2,C2750784,"SPASTIC PARAPLEGIA 44, AUTOSOMAL RECESSIVE (disorder)",ORPHANET
57167,SALL4,C1327918,Oculootoradial syndrome,ORPHANET
57167,SALL4,C1623209,Okihiro Syndrome,ORPHANET
57176,VARS2,C4014660,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 20,ORPHANET
57187,THOC2,C0796218,"MENTAL RETARDATION, X-LINKED 12",ORPHANET
57187,THOC2,C0796242,"MENTAL RETARDATION, X-LINKED 35",ORPHANET
57190,SELENON,C0410180,Eichsfeld type congenital muscular dystrophy,ORPHANET
57192,MCOLN1,C0238286,Mucolipidosis Type IV,ORPHANET
57216,VANGL2,C0002902,Anencephaly,ORPHANET
57216,VANGL2,C1960883,Spina bifida aperta of cervical spine,ORPHANET
57217,TTC7A,C0220744,Multiple gastrointestinal atresias (disorder),ORPHANET
57222,ERGIC1,C1859721,"ARTHROGRYPOSIS MULTIPLEX CONGENITA, NEUROGENIC TYPE (disorder)",ORPHANET
57231,SNX14,C4225355,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 20",ORPHANET
57309,SPG14,C1854568,"SPASTIC PARAPLEGIA 14, AUTOSOMAL RECESSIVE (disorder)",ORPHANET
57338,JPH3,C1847987,HUNTINGTON DISEASE-LIKE 2,ORPHANET
57379,AICDA,C1720956,"Hyper-IgM Immunodeficiency Syndrome, Type 2",ORPHANET
57410,SCYL1,C4225236,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 21",ORPHANET
57449,PLEKHG5,C1970211,"Spinal Muscular Atrophy, Distal, Autosomal Recessive, 4",ORPHANET
57449,PLEKHG5,C3809309,"CHARCOT-MARIE-TOOTH DISEASE, RECESSIVE INTERMEDIATE C",ORPHANET
57459,GATAD2B,C3554448,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 18",ORPHANET
57462,MYORG,C0393590,Fahr's syndrome (disorder),ORPHANET
57465,TBC1D24,C0917800,"Epilepsy, Myoclonic, Infantile",ORPHANET
57465,TBC1D24,C4706413,Progressive myoclonic epilepsy with dystonia,ORPHANET
57477,SHROOM4,C1845530,Stocco dos Santos syndrome,ORPHANET
57492,ARID1B,C3150215,CHROMOSOME 6q24-q25 DELETION SYNDROME,ORPHANET
57498,KIDINS220,C4284592,"SPASTIC PARAPLEGIA, INTELLECTUAL DISABILITY, NYSTAGMUS, AND OBESITY",ORPHANET
57505,AARS2,C1847967,OVARIOLEUKODYSTROPHY,ORPHANET
57505,AARS2,C3279793,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 8,ORPHANET
57505,AARS2,C3711381,Hereditary Diffuse Leukoencephalopathy with Spheroids,ORPHANET
57511,COG6,C3553230,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIl",ORPHANET
57511,COG6,C3809160,"Hypohidrosis, enamel hypoplasia, palmoplantar keratoderma, intellectual disability syndrome",ORPHANET
57514,ARHGAP31,C0265268,Adams Oliver syndrome,ORPHANET
57526,PCDH19,C0751122,Infantile Severe Myoclonic Epilepsy,ORPHANET
57526,PCDH19,C1848137,"EPILEPSY, FEMALE-RESTRICTED, WITH MENTAL RETARDATION (disorder)",ORPHANET
57531,HACE1,C0027819,Neuroblastoma,ORPHANET
57531,HACE1,C2931189,Neural crest tumor,ORPHANET
57531,HACE1,C4225215,SPASTIC PARAPLEGIA AND PSYCHOMOTOR RETARDATION WITH OR WITHOUT SEIZURES,ORPHANET
57534,MIB1,C1960469,Left ventricular noncompaction,ORPHANET
57539,WDR35,C0432197,"Short rib-polydactyly syndrome, Verma-Naumoff type",ORPHANET
57539,WDR35,C0432235,CRANIOECTODERMAL DYSPLASIA 1,ORPHANET
57539,WDR35,C3279792,SHORT-RIB THORACIC DYSPLASIA 7 WITH OR WITHOUT POLYDACTYLY,ORPHANET
57539,WDR35,C4747658,"SHORT-RIB THORACIC DYSPLASIA 7/20 WITH POLYDACTYLY, DIGENIC",ORPHANET
57545,CC2D2A,C0265215,Meckel-Gruber syndrome,ORPHANET
57545,CC2D2A,C1857662,COACH syndrome,ORPHANET
57560,IFT80,C0265275,Jeune thoracic dystrophy,ORPHANET
57560,IFT80,C0432197,"Short rib-polydactyly syndrome, Verma-Naumoff type",ORPHANET
57560,IFT80,C0432198,"Short rib-polydactyly syndrome, Beemer type",ORPHANET
57562,CEP126,C1865384,"Amyotrophy, monomelic",ORPHANET
57570,TRMT5,C4225290,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 26,ORPHANET
57572,DOCK6,C0265268,Adams Oliver syndrome,ORPHANET
57582,KCNT1,C3696898,Autosomal Dominant Nocturnal Frontal Lobe Epilepsy,ORPHANET
57591,MRTFA,C4706584,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13),ORPHANET
57644,MYH7B,C1960469,Left ventricular noncompaction,ORPHANET
57654,UVSSA,C1833561,UV-Sensitive Syndrome,ORPHANET
57670,KIAA1549,C0035334,Retinitis Pigmentosa,ORPHANET
57670,KIAA1549,C1519086,Pilomyxoid astrocytoma,ORPHANET
57674,RNF213,C0026654,Moyamoya Disease,ORPHANET
57674,RNF213,C2931384,Moyamoya disease 1,ORPHANET
57679,ALS2,C1853396,Primary lateral sclerosis juvenile,ORPHANET
57679,ALS2,C2931441,"Hereditary spastic paralysis, infantile onset ascending",ORPHANET
57679,ALS2,C3468114,Juvenile amyotrophic lateral sclerosis,ORPHANET
57688,ZSWIM6,C0796182,Acromelic frontonasal dysplasia,ORPHANET
57704,GBA2,C2828721,"SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE",ORPHANET
57704,GBA2,C4706412,Autosomal recessive cerebellar ataxia with late-onset spasticity,ORPHANET
57709,SLC7A14,C0035334,Retinitis Pigmentosa,ORPHANET
57716,PRX,C0011195,Dejerine-Sottas Disease (disorder),ORPHANET
57724,EPG5,C1855772,Absent corpus callosum cataract immunodeficiency,ORPHANET
57728,WDR19,C0265275,Jeune thoracic dystrophy,ORPHANET
57728,WDR19,C0403553,Renal dysplasia and retinal aplasia (disorder),ORPHANET
57728,WDR19,C0432235,CRANIOECTODERMAL DYSPLASIA 1,ORPHANET
57728,WDR19,C1855681,"Nephronophthisis, familial juvenile",ORPHANET
57760,SPG16,C1846046,"SPASTIC PARAPLEGIA 16, X-LINKED (disorder)",ORPHANET
57798,GATAD1,C0340427,Familial dilated cardiomyopathy,ORPHANET
57822,GRHL3,C0175697,Van der Woude syndrome,ORPHANET
57822,GRHL3,C0266122,Cleft uvula,ORPHANET
57822,GRHL3,C0432090,Cleft of hard palate,ORPHANET
57822,GRHL3,C0432098,Cleft Soft Palate,ORPHANET
57822,GRHL3,C0432103,Submucous cleft of hard palate,ORPHANET
57822,GRHL3,C4551487,Submucous cleft palate,ORPHANET
58484,NLRC4,C0343068,Familial cold urticaria,ORPHANET
58484,NLRC4,C0409818,"Chronic Infantile Neurological, Cutaneous, and Articular Syndrome",ORPHANET
58484,NLRC4,C4015067,AUTOINFLAMMATION WITH INFANTILE ENTEROCOLITIS,ORPHANET
58495,OVOL2,C0339284,Polymorphous corneal dystrophy,ORPHANET
58495,OVOL2,C1562689,Congenital hereditary endothelial dystrophy,ORPHANET
58497,PRUNE1,C4479566,"NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, HYPOTONIA, AND VARIABLE BRAIN ANOMALIES",ORPHANET
58513,EPS15L1,C0265554,Ectrodactyly,ORPHANET
58524,DMRT3,C4510744,"46,XY partial gonadal dysgenesis",ORPHANET
59067,IL21,C4014258,"IMMUNODEFICIENCY, COMMON VARIABLE, 11",ORPHANET
59335,PRDM12,C4225308,"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VIII",ORPHANET
59341,TRPV4,C0265281,Metatropic dwarfism,ORPHANET
59341,TRPV4,C0432227,Brachyolmia Type 3,ORPHANET
59341,TRPV4,C0751335,Scapuloperoneal Form of Spinal Muscular Atrophy,ORPHANET
59341,TRPV4,C1838492,"SPINAL MUSCULAR ATROPHY, DISTAL, CONGENITAL NONPROGRESSIVE (disorder)",ORPHANET
59341,TRPV4,C1847406,"Digital Arthropathy-Brachydactyly, Familial",ORPHANET
59341,TRPV4,C1868616,Parastremmatic dwarfism,ORPHANET
59341,TRPV4,C3159322,"SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE",ORPHANET
59341,TRPV4,C4479260,"AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY, 2",ORPHANET
59341,TRPV4,C4551562,"AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY, 1",ORPHANET
59344,ALOXE3,C0079154,Congenital Nonbullous Ichthyosiform Erythroderma,ORPHANET
59344,ALOXE3,C1855789,Self-Healing Collodion Baby,ORPHANET
59345,GNB4,C3554654,"CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE F",ORPHANET
60386,SLC25A19,C3150973,Progressive polyneuropathy with bilateral striatal necrosis,ORPHANET
60401,EDA2R,C0162359,Christ-Siemens-Touraine syndrome,ORPHANET
60481,ELOVL5,C4518337,Spinocerebellar ataxia type 38,ORPHANET
60482,SLC5A7,C0751884,"Congenital Myasthenic Syndromes, Presynaptic",ORPHANET
60482,SLC5A7,C4749653,Distal hereditary motor neuropathy type 7,ORPHANET
60509,AGBL5,C0035334,Retinitis Pigmentosa,ORPHANET
60528,ELAC2,C2931456,"Prostate cancer, familial",ORPHANET
60528,ELAC2,C3809526,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 17,ORPHANET
60529,ALX4,C0265534,Scaphycephaly,ORPHANET
60529,ALX4,C1832588,Chromosome 11p11.2 Deletion Syndrome,ORPHANET
60529,ALX4,C1868598,PARIETAL FORAMINA,ORPHANET
60529,ALX4,C3150703,FRONTONASAL DYSPLASIA 2,ORPHANET
60558,GUF1,C0037769,West Syndrome,ORPHANET
60675,PROK2,C0162809,Kallmann Syndrome,ORPHANET
60681,FKBP10,C0268362,Osteogenesis imperfecta type III (disorder),ORPHANET
60681,FKBP10,C0268363,Osteogenesis imperfecta type IV (disorder),ORPHANET
60681,FKBP10,C0432253,Bruck syndrome,ORPHANET
60681,FKBP10,C1836602,Bruck syndrome 2,ORPHANET
60681,FKBP10,C1850168,Bruck syndrome 1,ORPHANET
60681,FKBP10,C1859709,Kuskokwim disease,ORPHANET
60684,TRAPPC11,C0271742,Glucocorticoid deficiency with achalasia,ORPHANET
60684,TRAPPC11,C4517996,Autosomal recessive limb girdle muscular dystrophy type 2S,ORPHANET
63894,VIPAS39,C1859722,"Arthrogryposis, renal dysfunction, and cholestasis 1",ORPHANET
63895,PIEZO2,C0220666,"ARTHROGRYPOSIS MULTIPLEX CONGENITA, DISTAL, TYPE IIA",ORPHANET
63895,PIEZO2,C0796033,MARDEN-WALKER SYNDROME,ORPHANET
63895,PIEZO2,C1834523,"ARTHROGRYPOSIS, DISTAL, TYPE 2B",ORPHANET
63895,PIEZO2,C1862472,Oculomelic amyoplasia,ORPHANET
63901,FAM111A,C0265291,Kenny-Caffey syndrome,ORPHANET
63901,FAM111A,C1865639,Gracile bone dysplasia,ORPHANET
63901,FAM111A,C4316787,"Kenny-Caffey syndrome, type 2",ORPHANET
63910,SLC17A9,C0265970,"Porokeratosis, Disseminated Superficial Actinic",ORPHANET
63916,ELMO2,C0796133,Ramon Syndrome,ORPHANET
63916,ELMO2,C1847197,"Vascular Malformation, Primary Intraosseous",ORPHANET
63924,CIDEC,C3808940,"LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 5",ORPHANET
63925,ZNF335,C3554499,"MICROCEPHALY 10, PRIMARY, AUTOSOMAL RECESSIVE",ORPHANET
63932,CXorf56,C2931498,"Mental Retardation, X-Linked 1",ORPHANET
63976,PRDM16,C0340427,Familial dilated cardiomyopathy,ORPHANET
63976,PRDM16,C1842870,Chromosome 1p36 Deletion Syndrome,ORPHANET
63976,PRDM16,C1960469,Left ventricular noncompaction,ORPHANET
63982,ANO3,C3554374,DYSTONIA 24,ORPHANET
64065,PERP,C2609071,Olmsted syndrome,ORPHANET
64072,CDH23,C0010481,Cushing Syndrome,ORPHANET
64072,CDH23,C0033375,Prolactinoma,ORPHANET
64072,CDH23,C0221406,Pituitary-dependent Cushing's disease,ORPHANET
64072,CDH23,C0346303,Thyrotroph adenoma,ORPHANET
64072,CDH23,C1863340,PITUITARY ADENOMA PREDISPOSITION (disorder),ORPHANET
64087,MCCC2,C0268600,3-methylcrotonyl CoA carboxylase 1 deficiency,ORPHANET
64093,SMOC1,C0599973,Waardenburg Anophthalmia Syndrome,ORPHANET
64116,SLC39A8,C4225234,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIn",ORPHANET
64127,NOD2,C1861303,"SYNOVITIS, GRANULOMATOUS, WITH UVEITIS AND CRANIAL NEUROPATHIES (disorder)",ORPHANET
64131,XYLT1,C0432242,Desbuquois syndrome,ORPHANET
64131,XYLT1,C4750849,XYLT1-CDG - xylosyltransferase 1 congenital disorder of glycosylation,ORPHANET
64132,XYLT2,C1853925,"Spondyloocular Syndrome, Autosomal Recessive",ORPHANET
64135,IFIH1,C0393591,AICARDI-GOUTIERES SYNDROME,ORPHANET
64135,IFIH1,C0432254,Singleton Merten syndrome,ORPHANET
64145,RBSN,C3809031,"NEUTROPENIA, SEVERE CONGENITAL, 5, AUTOSOMAL RECESSIVE",ORPHANET
64170,CARD9,C1859353,"Candidiasis, Familial, 2",ORPHANET
64175,P3H1,C0268358,"Osteogenesis imperfecta, dominant perinatal lethal",ORPHANET
64175,P3H1,C0268362,Osteogenesis imperfecta type III (disorder),ORPHANET
64218,SEMA4A,C3489532,Cone-Rod Dystrophy 2,ORPHANET
64218,SEMA4A,C3896578,Familial Colorectal Cancer Type X,ORPHANET
64220,STRA6,C1832661,ANOPHTHALMIA AND PULMONARY HYPOPLASIA,ORPHANET
64221,ROBO3,C1846496,"Gaze Palsy, Familial Horizontal, with Progressive Scoliosis",ORPHANET
64240,ABCG5,C0342881,Familial hypercholesterolemia - homozygous,ORPHANET
64240,ABCG5,C0342907,Sitosterolemia,ORPHANET
64241,ABCG8,C0342881,Familial hypercholesterolemia - homozygous,ORPHANET
64241,ABCG8,C0342907,Sitosterolemia,ORPHANET
64321,SOX17,C4706552,Familial vesicoureteral reflux,ORPHANET
64324,NSD1,C0265210,Weaver syndrome,ORPHANET
64324,NSD1,C2931574,"Chromosome 5, monosomy 5q35",ORPHANET
64324,NSD1,C4304526,5q35 microduplication syndrome,ORPHANET
64327,LMBR1,C0265559,Acheiropodia,ORPHANET
64327,LMBR1,C0265581,Longitudinal deficiency of radius,ORPHANET
64327,LMBR1,C1851100,LAURIN-SANDROW SYNDROME,ORPHANET
64327,LMBR1,C1861355,"Syndactyly, Type IV",ORPHANET
64327,LMBR1,C1868114,"POLYDACTYLY, PREAXIAL II (disorder)",ORPHANET
64359,NXN,C1849334,"Robinow syndrome, autosomal recessive",ORPHANET
64374,SIL1,C0024814,Marinesco-Sjogren syndrome,ORPHANET
64377,CHST8,C4015729,PEELING SKIN SYNDROME 3,ORPHANET
64377,CHST8,C4748093,PEELING SKIN SYNDROME 6,ORPHANET
64412,GZF1,C4540020,"JOINT LAXITY, SHORT STATURE, AND MYOPIA",ORPHANET
64419,MTMR14,C1834558,"Myopathy, Centronuclear, Autosomal Dominant",ORPHANET
64421,DCLRE1C,C1865372,Athabaskan severe combined immunodeficiency,ORPHANET
64421,DCLRE1C,C2700553,Omenn Syndrome,ORPHANET
64423,INF2,C1868672,"NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE",ORPHANET
64423,INF2,C3280845,"CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE E",ORPHANET
64581,CLEC7A,C0006845,"Candidiasis, Chronic Mucocutaneous",ORPHANET
64644,GINGF2,C0399440,Hereditary gingival fibromatosis,ORPHANET
64756,ATPAF1,C4757950,Isolated ATP synthase deficiency,ORPHANET
64764,CREB3L2,C3714524,Fibromyxosarcoma,ORPHANET
64783,RBM15,C4706584,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13),ORPHANET
64788,LMF1,C1855498,Lipase deficiency combined,ORPHANET
64802,NMNAT1,C0339527,Leber Congenital Amaurosis,ORPHANET
64802,NMNAT1,C3489532,Cone-Rod Dystrophy 2,ORPHANET
64805,P2RY12,C1853278,Bleeding Disorder Due To P2RY12 Defect,ORPHANET
64837,KLC2,C1836010,"Spastic Paraplegia, Optic Atrophy, and Neuropathy",ORPHANET
64840,PORCN,C0016395,Focal Dermal Hypoplasia,ORPHANET
64859,NABP1,C0023487,Acute Promyelocytic Leukemia,ORPHANET
65055,REEP1,C1833308,"NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE V",ORPHANET
65055,REEP1,C1853247,"SPASTIC PARAPLEGIA 31, AUTOSOMAL DOMINANT",ORPHANET
65057,ACD,C1846142,HOYERAAL-HREIDARSSON SYNDROME,ORPHANET
65057,ACD,C2314896,Familial Atypical Mole Melanoma Syndrome,ORPHANET
65062,TMEM237,C0431399,Familial aplasia of the vermis,ORPHANET
65062,TMEM237,C1846790,JOUBERT SYNDROME 4 (disorder),ORPHANET
65062,TMEM237,C1855675,Arima syndrome,ORPHANET
65062,TMEM237,C4551568,Joubert syndrome 1,ORPHANET
65080,MRPL44,C3809339,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 16,ORPHANET
65082,VPS33A,C4310627,MUCOPOLYSACCHARIDOSIS-PLUS SYNDROME,ORPHANET
65109,UPF3B,C0796022,Lujan Fryns syndrome,ORPHANET
65109,UPF3B,C2931498,"Mental Retardation, X-Linked 1",ORPHANET
65250,CPLANE1,C0431399,Familial aplasia of the vermis,ORPHANET
65250,CPLANE1,C1865384,"Amyotrophy, monomelic",ORPHANET
65250,CPLANE1,C2745997,OROFACIODIGITAL SYNDROME VI,ORPHANET
65250,CPLANE1,C4551568,Joubert syndrome 1,ORPHANET
65992,DDRGK1,C1865185,"Spondyloepimetaphyseal Dysplasia, Shohat Type",ORPHANET
65998,C11orf95,C0014474,Ependymoma,ORPHANET
65998,C11orf95,C4289581,RELA fusion-positive ependymoma,ORPHANET
78987,CRELD1,C0344735,Partial atrioventricular canal,ORPHANET
78989,COLEC11,C4303860,Craniofacial ulnar renal syndrome,ORPHANET
79001,VKORC1,C1848534,"VITAMIN K-DEPENDENT CLOTTING FACTORS, COMBINED DEFICIENCY OF, 1",ORPHANET
79023,NUP37,C1868672,"NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE",ORPHANET
79042,TSEN34,C2932714,Pontocerebellar Hypoplasia Type 2,ORPHANET
79048,SECISBP2,C1864761,"Thyroid Hormone Metabolism, Abnormal",ORPHANET
79058,ASPSCR1,C0206657,Alveolar Soft Part Sarcoma,ORPHANET
79058,ASPSCR1,C4518356,MiT family translocation renal cell carcinoma,ORPHANET
79068,FTO,C2752001,"Growth Retardation, Developmental Delay, Coarse Facies, And Early Death",ORPHANET
79083,MLPH,C1836573,"GRISCELLI SYNDROME, TYPE 3",ORPHANET
79092,CARD14,C0032027,Pityriasis Rubra Pilaris,ORPHANET
79133,NDUFAF5,C1838979,MITOCHONDRIAL COMPLEX I DEFICIENCY,ORPHANET
79147,FKRP,C0265221,Walker-Warburg congenital muscular dystrophy,ORPHANET
79147,FKRP,C0457133,Muscle eye brain disease,ORPHANET
79152,FA2H,C3496228,"Leukodystrophy, Dysmyelinating, And Spastic Paraparesis With Or Without Dystonia",ORPHANET
79152,FA2H,C3668943,Fatty Acid Hydroxylase-Associated Neurodegeneration,ORPHANET
79158,GNPTAB,C0020725,Type II Mucolipidosis,ORPHANET
79158,GNPTAB,C0033788,Pseudo-Hurler Polydystrophy,ORPHANET
79158,GNPTAB,C2673375,"Mucolipidosis III Alpha Beta, Atypical",ORPHANET
79158,GNPTAB,C2931894,Mucolipidosis 2,ORPHANET
79184,BRCC3,C3151857,"MOYAMOYA DISEASE 4 WITH SHORT STATURE, HYPERGONADOTROPIC HYPOGONADISM, AND FACIAL DYSMORPHISM",ORPHANET
79188,TMEM43,C0410190,Autosomal Dominant Emery-Dreifuss Muscular Dystrophy (disorder),ORPHANET
79228,THOC6,C3150939,THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome,ORPHANET
79258,MMEL1,C0008312,Primary biliary cirrhosis,ORPHANET
79443,FYCO1,C0266539,Congenital total cataract,ORPHANET
79443,FYCO1,C0392557,Nuclear cataract,ORPHANET
79443,FYCO1,C1112705,Nuclear non-senile cataract,ORPHANET
79574,EPS8L3,C2931059,Marie Unna congenital hypotrichosis,ORPHANET
79577,CDC73,C0687150,Parathyroid Gland Adenocarcinoma,ORPHANET
79577,CDC73,C1704981,Hyperparathyroidism-Jaw Tumor Syndrome,ORPHANET
79577,CDC73,C4551961,Familial Isolated Hyperparathyroidism,ORPHANET
79581,SLC52A2,C0796274,Brown-Vialetto-Van Laere Syndrome 1,ORPHANET
79581,SLC52A2,C1849094,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 3",ORPHANET
79583,TMEM231,C0265215,Meckel-Gruber syndrome,ORPHANET
79583,TMEM231,C0406726,Orofaciodigital syndrome 3,ORPHANET
79583,TMEM231,C1855675,Arima syndrome,ORPHANET
79587,CARS2,C4225251,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 27,ORPHANET
79600,TCTN1,C0431399,Familial aplasia of the vermis,ORPHANET
79600,TCTN1,C4551568,Joubert syndrome 1,ORPHANET
79631,EFL1,C0272170,Shwachman syndrome,ORPHANET
79633,FAT4,C0340834,Hennekam lymphangiectasia-lymphedema syndrome,ORPHANET
