term_id,term_name,genes_associated_in_db,source
HP:0100256,Senile plaques,12,HPO
HP:0100324,Scleroderma,12,HPO
HP:0100519,Anuria,12,HPO
HP:0100661,Trigeminal neuralgia,12,HPO
HP:0100725,Lichenification,12,HPO
HP:0100798,Fingernail dysplasia,12,HPO
HP:0100827,Lymphocytosis,12,HPO
HP:0200097,Oral mucosal blisters,12,HPO
HP:0000050,Hypoplastic male external genitalia,11,HPO
HP:0000199,Tongue nodules,11,HPO
HP:0000300,Oval face,11,HPO
HP:0000418,Narrow nasal ridge,11,HPO
HP:0000466,Limited neck range of motion,11,HPO
HP:0000558,Rieger anomaly,11,HPO
HP:0000587,Abnormality of the optic nerve,11,HPO
HP:0000699,Diastema,11,HPO
HP:0000757,Lack of insight,11,HPO
HP:0000799,Renal steatosis,11,HPO
HP:0000890,Long clavicles,11,HPO
HP:0000907,Anterior rib cupping,11,HPO
HP:0000914,Shield chest,11,HPO
HP:0000940,Abnormal diaphysis morphology,11,HPO
HP:0001084,Corneal arcus,11,HPO
HP:0001112,Leber optic atrophy,11,HPO
HP:0001193,Ulnar deviation of the hand or of fingers of the hand,11,HPO
HP:0001403,Macrovesicular hepatic steatosis,11,HPO
HP:0001414,Microvesicular hepatic steatosis,11,HPO
HP:0001557,Prenatal movement abnormality,11,HPO
HP:0001602,Laryngeal stenosis,11,HPO
HP:0001670,Asymmetric septal hypertrophy,11,HPO
HP:0001702,Abnormal tricuspid valve morphology,11,HPO
HP:0001730,Progressive hearing impairment,11,HPO
HP:0001739,Abnormality of the nasopharynx,11,HPO
HP:0001812,Hyperconvex fingernails,11,HPO
HP:0001820,Leukonychia,11,HPO
HP:0001958,Nonketotic hypoglycemia,11,HPO
HP:0001971,Hypersplenism,11,HPO
HP:0001976,Reduced antithrombin III activity,11,HPO
HP:0002057,Prominent glabella,11,HPO
HP:0002068,Neuromuscular dysphagia,11,HPO
HP:0002265,Large fleshy ears,11,HPO
HP:0002403,Positive Romberg sign,11,HPO
HP:0002494,Abnormal rapid eye movement sleep,11,HPO
HP:0002655,Spondyloepiphyseal dysplasia,11,HPO
HP:0002669,Osteosarcoma,11,HPO
HP:0002729,Follicular hyperplasia,11,HPO
HP:0002815,Abnormality of the knee,11,HPO
HP:0002909,Generalized aminoaciduria,11,HPO
HP:0003019,Abnormality of the wrist,11,HPO
HP:0003031,Ulnar bowing,11,HPO
HP:0003041,Humeroradial synostosis,11,HPO
HP:0003049,Ulnar deviation of the wrist,11,HPO
HP:0003090,Hypoplasia of the capital femoral epiphysis,11,HPO
HP:0003316,Butterfly vertebrae,11,HPO
HP:0003370,Flat capital femoral epiphysis,11,HPO
HP:0003414,Atlantoaxial dislocation,11,HPO
HP:0003417,Coronal cleft vertebrae,11,HPO
HP:0003561,Birth length less than 3rd percentile,11,HPO
HP:0003573,Increased total bilirubin,11,HPO
HP:0003635,Loss of subcutaneous adipose tissue in limbs,11,HPO
HP:0003724,Shoulder girdle muscle atrophy,11,HPO
HP:0004324,Increased body weight,11,HPO
HP:0004428,Elfin facies,11,HPO
HP:0004443,Lambdoidal craniosynostosis,11,HPO
HP:0004445,Elliptocytosis,11,HPO
HP:0004446,Stomatocytosis,11,HPO
HP:0005115,Supraventricular arrhythmia,11,HPO
HP:0005293,Venous insufficiency,11,HPO
HP:0005353,Recurrent herpes,11,HPO
HP:0005401,Recurrent candida infections,11,HPO
HP:0005502,Increased red cell osmotic fragility,11,HPO
HP:0005640,Abnormal vertebral segmentation and fusion,11,HPO
HP:0005943,Respiratory arrest,11,HPO
HP:0005990,Thyroid hypoplasia,11,HPO
HP:0006342,Peg-shaped maxillary lateral incisors,11,HPO
HP:0006538,Recurrent bronchopulmonary infections,11,HPO
HP:0006682,Ventricular extrasystoles,11,HPO
HP:0006961,Jerky head movements,11,HPO
HP:0007000,Morning myoclonic jerks,11,HPO
HP:0007021,Pain insensitivity,11,HPO
HP:0007034,Generalized hyperreflexia,11,HPO
HP:0007076,Extrapyramidal muscular rigidity,11,HPO
HP:0007112,Temporal cortical atrophy,11,HPO
HP:0007206,Hemimegalencephaly,11,HPO
HP:0007281,Developmental stagnation,11,HPO
HP:0007325,Generalized dystonia,11,HPO
HP:0007385,Aplasia cutis congenita of scalp,11,HPO
HP:0007431,Congenital ichthyosiform erythroderma,11,HPO
HP:0007688,Undetectable light- and dark-adapted electroretinogram,11,HPO
HP:0007715,Weak extraocular muscles,11,HPO
HP:0007720,Flat cornea,11,HPO
HP:0007768,Central retinal vessel vascular tortuosity,11,HPO
HP:0008059,Aplasia/Hypoplasia of the macula,11,HPO
HP:0008366,Contractures involving the joints of the feet,11,HPO
HP:0008386,Aplasia/Hypoplasia of the nails,11,HPO
HP:0008398,Hypoplastic fifth fingernail,11,HPO
HP:0009063,Progressive distal muscle weakness,11,HPO
HP:0009129,Upper limb amyotrophy,11,HPO
HP:0009239,Aplasia/Hypoplasia of the distal phalanx of the 5th finger,11,HPO
HP:0009487,Ulnar deviation of the hand,11,HPO
HP:0009892,Anotia,11,HPO
HP:0009906,Aplasia/Hypoplasia of the earlobes,11,HPO
HP:0009944,Partial duplication of thumb phalanx,11,HPO
HP:0010619,Fibroadenoma of the breast,11,HPO
HP:0010648,Dermal translucency,11,HPO
HP:0010729,Cherry red spot of the macula,11,HPO
HP:0010871,Sensory ataxia,11,HPO
HP:0011024,Abnormality of the gastrointestinal tract,11,HPO
HP:0011324,Multiple suture craniosynostosis,11,HPO
HP:0011662,Tricuspid atresia,11,HPO
HP:0011710,Bundle branch block,11,HPO
HP:0011730,Abnormal central sensory function,11,HPO
HP:0011752,Neoplasm of the posterior pituitary,11,HPO
HP:0011974,Myelofibrosis,11,HPO
HP:0012056,Cutaneous melanoma,11,HPO
HP:0012211,Abnormal renal physiology,11,HPO
HP:0012393,Allergy,11,HPO
HP:0012691,Focal T2 hypointense thalamic lesion,11,HPO
HP:0012697,Small basal ganglia,11,HPO
HP:0012801,Narrow jaw,11,HPO
HP:0030051,Tip-toe gait,11,HPO
HP:0030151,Cholangitis,11,HPO
HP:0030212,Collectionism,11,HPO
HP:0030242,Portal vein thrombosis,11,HPO
HP:0030329,Retinal thinning,11,HPO
HP:0030591,Abnormal kinetic perimetry test,11,HPO
HP:0030766,Ear pain,11,HPO
HP:0030842,Choking episodes,11,HPO
HP:0032341,Reduced forced vital capacity,11,HPO
HP:0040082,Happy demeanor,11,HPO
HP:0040162,Orthokeratosis,11,HPO
HP:0040196,Mild microcephaly,11,HPO
HP:0100009,Intracranial meningioma,11,HPO
HP:0100010,Spinal meningioma,11,HPO
HP:0100285,EMG: impaired neuromuscular transmission,11,HPO
HP:0100334,Unilateral cleft palate,11,HPO
HP:0100371,Aplasia/Hypoplasia of the distal phalanx of the 5th toe,11,HPO
HP:0100589,Urogenital fistula,11,HPO
HP:0100678,Premature skin wrinkling,11,HPO
HP:0100699,Scarring,11,HPO
HP:0100729,Large face,11,HPO
HP:0100765,Abnormality of the tonsils,11,HPO
HP:0100780,Conjunctival hamartoma,11,HPO
HP:0100825,Cheilitis,11,HPO
HP:0200040,Epidermoid cyst,11,HPO
HP:0200114,Metabolic alkalosis,11,HPO
HP:0200117,Recurrent upper and lower respiratory tract infections,11,HPO
HP:0410263,Brain imaging abnormality,11,HPO
HP:0410291,Negativism,11,HPO
HP:0000041,Chordee,10,HPO
HP:0000061,"Ambiguous genitalia, female",10,HPO
HP:0000071,Ureteral stenosis,10,HPO
HP:0000138,Ovarian cyst,10,HPO
HP:0000150,Gonadoblastoma,10,HPO
HP:0000187,Broad alveolar ridges,10,HPO
HP:0000244,Brachyturricephaly,10,HPO
HP:0000274,Small face,10,HPO
HP:0000399,Prelingual sensorineural hearing impairment,10,HPO
HP:0000456,Bifid nasal tip,10,HPO
HP:0000511,Vertical supranuclear gaze palsy,10,HPO
HP:0000539,Abnormality of refraction,10,HPO
HP:0000616,Miosis,10,HPO
HP:0000696,Delayed eruption of permanent teeth,10,HPO
HP:0000703,Dentinogenesis imperfecta,10,HPO
HP:0000710,Hyperorality,10,HPO
HP:0000720,Mood swings,10,HPO
HP:0000839,Pituitary dwarfism,10,HPO
HP:0000857,Neonatal insulin-dependent diabetes mellitus,10,HPO
HP:0000916,Broad clavicles,10,HPO
HP:0000976,Eczematoid dermatitis,10,HPO
HP:0001003,Multiple lentigines,10,HPO
HP:0001031,Subcutaneous lipoma,10,HPO
HP:0001055,Erysipelas,10,HPO
HP:0001094,Iridocyclitis,10,HPO
HP:0001102,Angioid streaks of the fundus,10,HPO
HP:0001442,Somatic mosaicism,10,HPO
HP:0001563,Fetal polyuria,10,HPO
HP:0001600,Abnormality of the larynx,10,HPO
HP:0001818,Paronychia,10,HPO
HP:0001837,Broad toe,10,HPO
HP:0001847,Long hallux,10,HPO
HP:0001849,Foot oligodactyly,10,HPO
HP:0001872,Abnormal thrombocyte morphology,10,HPO
HP:0001902,Giant platelets,10,HPO
HP:0001924,Sideroblastic anemia,10,HPO
HP:0001930,Nonspherocytic hemolytic anemia,10,HPO
HP:0001934,Persistent bleeding after trauma,10,HPO
HP:0001941,Acidosis,10,HPO
HP:0002103,Abnormal pleura morphology,10,HPO
HP:0002156,Homocystinuria,10,HPO
HP:0002160,Hyperhomocystinemia,10,HPO
HP:0002199,Hypocalcemic seizures,10,HPO
HP:0002219,Facial hypertrichosis,10,HPO
HP:0002243,Protein-losing enteropathy,10,HPO
HP:0002427,Motor aphasia,10,HPO
HP:0002453,Abnormal globus pallidus morphology,10,HPO
HP:0002478,Progressive spastic quadriplegia,10,HPO
HP:0002668,Paraganglioma,10,HPO
HP:0002680,J-shaped sella turcica,10,HPO
HP:0002726,Recurrent Staphylococcus aureus infections,10,HPO
HP:0002780,Bronchomalacia,10,HPO
HP:0003146,Hypocholesterolemia,10,HPO
HP:0003160,Abnormal isoelectric focusing of serum transferrin,10,HPO
HP:0003173,Hypoplastic pubic bone,10,HPO
HP:0003179,Protrusio acetabuli,10,HPO
HP:0003237,Increased circulating IgG level,10,HPO
HP:0003319,Abnormality of the cervical spine,10,HPO
HP:0003452,Increased serum iron,10,HPO
HP:0003731,Quadriceps muscle weakness,10,HPO
HP:0004406,"Spontaneous, recurrent epistaxis",10,HPO
HP:0004437,Cranial hyperostosis,10,HPO
HP:0004490,Calvarial hyperostosis,10,HPO
HP:0004661,Frontalis muscle weakness,10,HPO
HP:0005244,Gastrointestinal infarctions,10,HPO
HP:0005263,Gastritis,10,HPO
HP:0005305,Cerebral venous thrombosis,10,HPO
HP:0005340,Spastic/hyperactive bladder,10,HPO
HP:0005390,Recurrent opportunistic infections,10,HPO
HP:0005421,Decreased serum complement C3,10,HPO
HP:0005474,Decreased calvarial ossification,10,HPO
HP:0005716,Lethal skeletal dysplasia,10,HPO
HP:0005830,Flexion contracture of toe,10,HPO
HP:0006958,Abnormal auditory evoked potentials,10,HPO
HP:0006999,Basal ganglia gliosis,10,HPO
HP:0007052,Multifocal cerebral white matter abnormalities,10,HPO
HP:0007271,Occipital myelomeningocele,10,HPO
HP:0007272,Progressive psychomotor deterioration,10,HPO
HP:0007410,Palmoplantar hyperhidrosis,10,HPO
HP:0007514,Edema of the dorsum of hands,10,HPO
HP:0008283,Fasting hyperinsulinemia,10,HPO
HP:0008684,Aplasia/hypoplasia of the uterus,10,HPO
HP:0008843,Hip osteoarthritis,10,HPO
HP:0008948,Proximal upper limb amyotrophy,10,HPO
HP:0009023,Abdominal wall muscle weakness,10,HPO
HP:0009110,Diaphragmatic eventration,10,HPO
HP:0009824,Upper limb undergrowth,10,HPO
HP:0009836,Broad distal phalanx of finger,10,HPO
HP:0010310,Chylothorax,10,HPO
HP:0010489,Absent palmar crease,10,HPO
HP:0010620,Malar prominence,10,HPO
HP:0010662,Abnormality of the diencephalon,10,HPO
HP:0010663,Abnormality of thalamus morphology,10,HPO
HP:0011166,Focal myoclonic seizure,10,HPO
HP:0011267,"Microtia, third degree",10,HPO
HP:0011459,Esophageal carcinoma,10,HPO
HP:0011483,Anterior synechiae of the anterior chamber,10,HPO
HP:0011787,Central hypothyroidism,10,HPO
HP:0011834,Moyamoya phenomenon,10,HPO
HP:0011875,Abnormal platelet morphology,10,HPO
HP:0011951,Aspiration pneumonia,10,HPO
HP:0012048,Oromandibular dystonia,10,HPO
HP:0012049,Laryngeal dystonia,10,HPO
HP:0012103,Abnormality of the mitochondrion,10,HPO
HP:0012143,Abnormal megakaryocyte morphology,10,HPO
HP:0012227,Urethral stricture,10,HPO
HP:0012473,Tongue atrophy,10,HPO
HP:0012508,Metamorphopsia,10,HPO
HP:0012810,Wide nasal base,10,HPO
HP:0012847,Epilepsia partialis continua,10,HPO
HP:0030043,Hip subluxation,10,HPO
HP:0030046,Hypoglycosylation of alpha-dystroglycan,10,HPO
HP:0030099,Reduced muscle fiber alpha dystroglycan,10,HPO
HP:0030166,Night sweats,10,HPO
HP:0030260,Microphallus,10,HPO
HP:0031469,Low self esteem,10,HPO
HP:0032560,Coiled sperm flagella,10,HPO
HP:0040086,Abnormal prolactin level,10,HPO
HP:0045080,Decreased proportion of CD3-positive T cells,10,HPO
HP:0100025,Overfriendliness,10,HPO
HP:0100297,Increased endomysial connective tissue,10,HPO
HP:0100337,Bilateral cleft palate,10,HPO
HP:0100774,Hyperostosis,10,HPO
HP:0100962,Shyness,10,HPO
HP:0200065,Chorioretinal degeneration,10,HPO
HP:0200073,Respiratory insufficiency due to defective ciliary clearance,10,HPO
HP:0200153,Agenesis of lateral incisor,10,HPO
HP:0410018,Recurrent ear infections,10,HPO
HP:0000025,Functional abnormality of male internal genitalia,9,HPO
HP:0000036,Abnormality of the penis,9,HPO
HP:0000117,Renal phosphate wasting,9,HPO
HP:0000119,Abnormality of the genitourinary system,9,HPO
HP:0000479,Abnormal retinal morphology,9,HPO
HP:0000675,Macrodontia of permanent maxillary central incisor,9,HPO
HP:0000764,Peripheral axonal degeneration,9,HPO
HP:0000834,Abnormality of the adrenal glands,9,HPO
HP:0000879,Short sternum,9,HPO
HP:0000884,Prominent sternum,9,HPO
HP:0000891,Cervical ribs,9,HPO
HP:0000892,Bifid ribs,9,HPO
HP:0000991,Xanthomatosis,9,HPO
HP:0001027,"Soft, doughy skin",9,HPO
HP:0001172,Abnormal thumb morphology,9,HPO
HP:0001178,Ulnar claw,9,HPO
HP:0001180,Hand oligodactyly,9,HPO
HP:0001233,2-3 finger syndactyly,9,HPO
HP:0001327,Photosensitive myoclonic seizure,9,HPO
HP:0001361,Nystagmus-induced head nodding,9,HPO
HP:0001404,Hepatocellular necrosis,9,HPO
HP:0001555,Asymmetry of the thorax,9,HPO
HP:0001583,Rotary nystagmus,9,HPO
HP:0001592,Selective tooth agenesis,9,HPO
HP:0001684,Secundum atrial septal defect,9,HPO
HP:0001795,Hyperconvex nail,9,HPO
HP:0001799,Short nail,9,HPO
HP:0001803,Nail pits,9,HPO
HP:0001809,Split nail,9,HPO
HP:0001821,Broad nail,9,HPO
HP:0001836,Camptodactyly of toe,9,HPO
HP:0001848,Calcaneovalgus deformity,9,HPO
HP:0001864,Clinodactyly of the 5th toe,9,HPO
HP:0001895,Normochromic anemia,9,HPO
HP:0001897,Normocytic anemia,9,HPO
HP:0001931,Hypochromic anemia,9,HPO
HP:0001969,Abnormal tubulointerstitial morphology,9,HPO
HP:0001981,Schistocytosis,9,HPO
HP:0002009,Potter facies,9,HPO
HP:0002248,Hematemesis,9,HPO
HP:0002335,Agenesis of cerebellar vermis,9,HPO
HP:0002423,Long-tract signs,9,HPO
HP:0002425,Anarthria,9,HPO
HP:0002470,Nonprogressive cerebellar ataxia,9,HPO
HP:0002505,Progressive inability to walk,9,HPO
HP:0002571,Achalasia,9,HPO
HP:0002585,Abnormality of the peritoneum,9,HPO
HP:0002657,Spondylometaphyseal dysplasia,9,HPO
HP:0002696,Abnormal parietal bone morphology,9,HPO
HP:0002697,Parietal foramina,9,HPO
HP:0002955,Granulomatosis,9,HPO
HP:0002990,Fibular aplasia,9,HPO
HP:0003043,Abnormality of the shoulder,9,HPO
HP:0003063,Abnormality of the humerus,9,HPO
HP:0003080,Hydroxyprolinuria,9,HPO
HP:0003127,Hypocalciuria,9,HPO
HP:0003193,Allergic rhinitis,9,HPO
HP:0003351,Decreased circulating renin level,9,HPO
HP:0003363,Abdominal situs inversus,9,HPO
HP:0003537,Hypouricemia,9,HPO
HP:0003563,Decreased LDL cholesterol concentration,9,HPO
HP:0003641,Hemoglobinuria,9,HPO
HP:0003761,Calcinosis,9,HPO
HP:0003762,Uterus didelphys,9,HPO
HP:0003781,Excessive salivation,9,HPO
HP:0003791,Deposits immunoreactive to beta-amyloid protein,9,HPO
HP:0004388,Microcolon,9,HPO
HP:0004416,Precocious atherosclerosis,9,HPO
HP:0004417,Intermittent claudication,9,HPO
HP:0004599,Absent or minimally ossified vertebral bodies,9,HPO
HP:0004794,Malrotation of small bowel,9,HPO
HP:0004804,Congenital hemolytic anemia,9,HPO
HP:0005224,Rectal abscess,9,HPO
HP:0005272,Prominent nasolabial fold,9,HPO
HP:0005506,Chronic myelogenous leukemia,9,HPO
HP:0005988,Congenital muscular torticollis,9,HPO
HP:0006145,Central Y-shaped metacarpal,9,HPO
HP:0006292,Abnormality of dental eruption,9,HPO
HP:0006515,Interstitial pneumonitis,9,HPO
HP:0006572,Subacute progressive viral hepatitis,9,HPO
HP:0006673,Reduced systolic function,9,HPO
HP:0006813,Focal hemiclonic seizure,9,HPO
HP:0006872,Cerebral hypoplasia,9,HPO
HP:0006886,Impaired distal vibration sensation,9,HPO
HP:0006889,"Intellectual disability, borderline",9,HPO
HP:0006938,Impaired vibration sensation at ankles,9,HPO
HP:0006977,Grammar-specific speech disorder,9,HPO
HP:0007036,Hypoplasia of olfactory tract,9,HPO
HP:0007109,Periventricular cysts,9,HPO
HP:0007153,Progressive extrapyramidal movement disorder,9,HPO
HP:0007443,Partial albinism,9,HPO
HP:0007587,Numerous pigmented freckles,9,HPO
HP:0007678,Lacrimal duct stenosis,9,HPO
HP:0007939,Blue cone monochromacy,9,HPO
HP:0007979,Gaze-evoked horizontal nystagmus,9,HPO
HP:0008000,Decreased corneal reflex,9,HPO
HP:0008075,Progressive pes cavus,9,HPO
HP:0008153,Periodic hypokalemic paresis,9,HPO
HP:0008213,Gonadotropin deficiency,9,HPO
HP:0008256,Adrenocortical adenoma,9,HPO
HP:0008323,Abnormal light- and dark-adapted electroretinogram,9,HPO
HP:0008402,Ridged fingernail,9,HPO
HP:0008672,Calcium oxalate nephrolithiasis,9,HPO
HP:0008762,Repetitive compulsive behavior,9,HPO
HP:0008800,Limited hip movement,9,HPO
HP:0009098,Chronic oral candidiasis,9,HPO
HP:0009102,Anterior open-bite malocclusion,9,HPO
HP:0009113,Diaphragmatic weakness,9,HPO
HP:0009130,Hand muscle atrophy,9,HPO
HP:0009193,Pseudoepiphyses of the metacarpals,9,HPO
HP:0010294,Palate fistula,9,HPO
HP:0010305,Absence of the sacrum,9,HPO
HP:0010537,Wide cranial sutures,9,HPO
HP:0010547,Muscle flaccidity,9,HPO
HP:0010626,Anterior pituitary agenesis,9,HPO
HP:0010665,Bilateral coxa valga,9,HPO
HP:0010784,Uterine neoplasm,9,HPO
HP:0010829,Impaired temperature sensation,9,HPO
HP:0010862,Delayed fine motor development,9,HPO
HP:0010874,Tendon xanthomatosis,9,HPO
HP:0011040,Abnormality of the intrahepatic bile duct,9,HPO
HP:0011044,Abnormal number of permanent teeth,9,HPO
HP:0011065,Conical incisor,9,HPO
HP:0011120,Concave nasal ridge,9,HPO
HP:0011151,Atypical absence status epilepticus,9,HPO
HP:0011172,Complex febrile seizure,9,HPO
HP:0011204,EEG with continuous slow activity,9,HPO
HP:0011274,Recurrent mycobacterial infections,9,HPO
HP:0011510,Drusen,9,HPO
HP:0011565,Common atrium,9,HPO
HP:0011663,Right ventricular cardiomyopathy,9,HPO
HP:0011682,Perimembranous ventricular septal defect,9,HPO
HP:0011734,Central adrenal insufficiency,9,HPO
HP:0011897,Neutrophilia,9,HPO
HP:0011902,Abnormal hemoglobin,9,HPO
HP:0011904,Persistence of hemoglobin F,9,HPO
HP:0011947,Respiratory tract infection,9,HPO
HP:0011971,Dermatographic urticaria,9,HPO
HP:0012086,Abnormal urinary color,9,HPO
HP:0012156,Hemophagocytosis,9,HPO
HP:0012330,Pyelonephritis,9,HPO
HP:0012397,Aortic atherosclerotic lesion,9,HPO
HP:0012664,Reduced ejection fraction,9,HPO
HP:0012671,Abulia,9,HPO
HP:0012721,Venous malformation,9,HPO
HP:0012905,Euryblepharon,9,HPO
HP:0025066,Decreased mean corpuscular volume,9,HPO
HP:0030137,Prolonged bleeding following circumcision,9,HPO
HP:0030213,Emotional blunting,9,HPO
HP:0030353,Decreased serum insulin-like growth factor 1,9,HPO
HP:0030828,Wheezing,9,HPO
HP:0031295,Left atrial enlargement,9,HPO
HP:0031435,Monotonic speech,9,HPO
HP:0032558,Absent sperm flagella,9,HPO
HP:0040140,Degeneration of the striatum,9,HPO
HP:0040185,Macrothrombocytopenia,9,HPO
HP:0100260,Mesoaxial polydactyly,9,HPO
HP:0100267,Lip pit,9,HPO
HP:0100279,Ulcerative colitis,9,HPO
HP:0100560,Upper limb asymmetry,9,HPO
HP:0100592,Peritoneal abscess,9,HPO
HP:0100601,Eclampsia,9,HPO
HP:0100764,Lymphangioma,9,HPO
HP:0200048,Cyanotic episode,9,HPO
HP:0000017,Nocturia,8,HPO
HP:0000021,Megacystis,8,HPO
HP:0000108,Renal corticomedullary cysts,8,HPO
HP:0000140,Abnormality of the menstrual cycle,8,HPO
HP:0000183,Difficulty in tongue movements,8,HPO
HP:0000242,Parietal bossing,8,HPO
HP:0000273,Facial grimacing,8,HPO
HP:0000282,Facial edema,8,HPO
HP:0000356,Abnormality of the outer ear,8,HPO
HP:0000363,Abnormality of earlobe,8,HPO
HP:0000537,Epicanthus inversus,8,HPO
HP:0000620,Dacryocystitis,8,HPO
HP:0000748,Inappropriate laughter,8,HPO
HP:0000841,Hyperactive renin-angiotensin system,8,HPO
HP:0000875,Episodic hypertension,8,HPO
HP:0000920,Enlargement of the costochondral junction,8,HPO
HP:0001017,Anemic pallor,8,HPO
HP:0001060,Axillary pterygium,8,HPO
HP:0001104,Macular hypoplasia,8,HPO
HP:0001115,Posterior polar cataract,8,HPO
HP:0001139,Choroideremia,8,HPO
HP:0001241,Capitate-hamate fusion,8,HPO
HP:0001304,Torsion dystonia,8,HPO
HP:0001370,Rheumatoid arthritis,8,HPO
HP:0001436,Abnormality of the foot musculature,8,HPO
HP:0001560,Abnormality of the amniotic fluid,8,HPO
HP:0001772,Talipes equinovalgus,8,HPO
HP:0001783,Broad metatarsal,8,HPO
HP:0001863,Toe clinodactyly,8,HPO
HP:0001881,Abnormal leukocyte morphology,8,HPO
HP:0001884,Talipes calcaneovalgus,8,HPO
HP:0001922,Vacuolated lymphocytes,8,HPO
HP:0002044,Zollinger-Ellison syndrome,8,HPO
HP:0002074,Increased neuronal autofluorescent lipopigment,8,HPO
HP:0002159,Heparan sulfate excretion in urine,8,HPO
HP:0002200,Pseudobulbar signs,8,HPO
HP:0002203,Respiratory paralysis,8,HPO
HP:0002221,Absent axillary hair,8,HPO
HP:0002227,White eyelashes,8,HPO
HP:0002263,Exaggerated cupid's bow,8,HPO
HP:0002297,Red hair,8,HPO
HP:0002324,Hydranencephaly,8,HPO
HP:0002339,Abnormal caudate nucleus morphology,8,HPO
HP:0002472,Small cerebral cortex,8,HPO
HP:0002546,Incomprehensible speech,8,HPO
HP:0002561,Absent nipple,8,HPO
HP:0002562,Low-set nipples,8,HPO
HP:0002595,Ileus,8,HPO
HP:0002611,Cholestatic liver disease,8,HPO
HP:0002634,Arteriosclerosis,8,HPO
HP:0002661,Painless fractures due to injury,8,HPO
HP:0002676,Cloverleaf skull,8,HPO
HP:0002688,Absent frontal sinuses,8,HPO
HP:0002694,Sclerosis of skull base,8,HPO
HP:0002840,Lymphadenitis,8,HPO
HP:0002868,Narrow iliac wings,8,HPO
HP:0002895,Papillary thyroid carcinoma,8,HPO
HP:0003005,Ganglioneuroma,8,HPO
HP:0003020,Enlargement of the wrists,8,HPO
HP:0003134,Abnormality of peripheral nerve conduction,8,HPO
HP:0003144,Increased serum serotonin,8,HPO
HP:0003150,Glutaric aciduria,8,HPO
HP:0003182,Shallow acetabular fossae,8,HPO
HP:0003215,Dicarboxylic aciduria,8,HPO
HP:0003221,Chromosomal breakage induced by crosslinking agents,8,HPO
HP:0003223,Decreased methylcobalamin,8,HPO
HP:0003235,Hypermethioninemia,8,HPO
HP:0003275,Narrow pelvis bone,8,HPO
HP:0003292,Decreased serum leptin,8,HPO
HP:0003378,Axonal degeneration/regeneration,8,HPO
HP:0003710,Exercise-induced muscle cramps,8,HPO
HP:0003739,Myoclonic spasms,8,HPO
HP:0003743,Genetic anticipation,8,HPO
HP:0003756,Skeletal myopathy,8,HPO
HP:0004057,Mitten deformity,8,HPO
HP:0004337,Abnormality of amino acid metabolism,8,HPO
HP:0004380,Aortic valve calcification,8,HPO
HP:0004386,Gastrointestinal inflammation,8,HPO
HP:0004431,Complement deficiency,8,HPO
HP:0004689,Short fourth metatarsal,8,HPO
HP:0004736,Crossed fused renal ectopia,8,HPO
HP:0004918,Hyperchloremic metabolic acidosis,8,HPO
HP:0004972,Elevated mean arterial pressure,8,HPO
HP:0004976,Knee dislocation,8,HPO
HP:0005109,Abnormality of the Achilles tendon,8,HPO
HP:0005144,Ventricular septal hypertrophy,8,HPO
HP:0005177,Premature arteriosclerosis,8,HPO
HP:0005245,Intestinal hypoplasia,8,HPO
HP:0005249,Functional intestinal obstruction,8,HPO
HP:0005294,Arterial dissection,8,HPO
HP:0005505,Refractory anemia,8,HPO
HP:0005550,Chronic lymphatic leukemia,8,HPO
HP:0005701,Multiple enchondromatosis,8,HPO
HP:0005789,Generalized osteosclerosis,8,HPO
HP:0006009,Broad phalanx,8,HPO
HP:0006121,Acral ulceration,8,HPO
HP:0006429,Broad femoral neck,8,HPO
HP:0006511,Laryngeal stridor,8,HPO
HP:0006747,Ganglioneuroblastoma,8,HPO
HP:0006767,Pituitary prolactin cell adenoma,8,HPO
HP:0006827,Atrophy of the spinal cord,8,HPO
HP:0007068,Inferior vermis hypoplasia,8,HPO
HP:0007105,Infantile encephalopathy,8,HPO
HP:0007190,Neuronal loss in the cerebral cortex,8,HPO
HP:0007351,Upper limb postural tremor,8,HPO
HP:0007361,Abnormality of the pons,8,HPO
HP:0007372,Atrophy/Degeneration involving the corticospinal tracts,8,HPO
HP:0007383,Congenital localized absence of skin,8,HPO
HP:0007427,Reticulated skin pigmentation,8,HPO
HP:0007449,Confetti-like hypopigmented macules,8,HPO
HP:0007460,Autoamputation of digits,8,HPO
HP:0007552,Abnormal subcutaneous fat tissue distribution,8,HPO
HP:0007793,Granular macular appearance,8,HPO
HP:0007875,Congenital blindness,8,HPO
HP:0008208,Parathyroid hyperplasia,8,HPO
HP:0008222,Female infertility,8,HPO
HP:0008242,Pseudohypoaldosteronism,8,HPO
HP:0008305,Exercise-induced myoglobinuria,8,HPO
HP:0008422,Vertebral wedging,8,HPO
HP:0008523,Posterior helix pit,8,HPO
HP:0008625,Severe sensorineural hearing impairment,8,HPO
HP:0009084,Midline notch of upper alveolar ridge,8,HPO
HP:0009701,Metacarpal synostosis,8,HPO
HP:0009721,Shagreen patch,8,HPO
HP:0009795,Branchial fistula,8,HPO
HP:0009886,Trichorrhexis nodosa,8,HPO
HP:0009888,Abnormality of secondary sexual hair,8,HPO
HP:0009894,Thickened ears,8,HPO
HP:0009924,Aplasia/Hypoplasia involving the nose,8,HPO
HP:0010047,Short 5th metacarpal,8,HPO
HP:0010066,Duplication of phalanx of hallux,8,HPO
