term_id,term_name,genes_associated_in_db,source
C0270254,Hydrops of placenta,1,GENOMICS_ENGLAND
C0270724,Infantile Neuroaxonal Dystrophy,1,GENOMICS_ENGLAND
C0270726,Alexander Disease,1,GENOMICS_ENGLAND
C0270850,Idiopathic generalized epilepsy,1,GENOMICS_ENGLAND
C0270855,Early myoclonic encephalopathy,1,GENOMICS_ENGLAND
C0270911,"Charcot-Marie-Tooth Disease, Type Ia (disorder)",1,GENOMICS_ENGLAND
C0270912,"Charcot-Marie-Tooth Disease, Type Ib",1,GENOMICS_ENGLAND
C0270913,"Charcot-Marie-Tooth disease, Type 1C",1,GENOMICS_ENGLAND
C0270952,"Muscular Dystrophy, Oculopharyngeal",1,GENOMICS_ENGLAND
C0270968,Limb-girdle muscular dystrophy type 2H,1,GENOMICS_ENGLAND
C0271183,Severe myopia,1,GENOMICS_ENGLAND
C0271287,Schnyder crystalline corneal dystrophy,1,GENOMICS_ENGLAND
C0271567,"Isolated Growth Hormone Deficiency, Type II",1,GENOMICS_ENGLAND
C0271568,Laron Syndrome,1,GENOMICS_ENGLAND
C0271582,Isolated lutropin deficiency (disorder),1,GENOMICS_ENGLAND
C0271583,"ACTH Deficiency, Isolated",1,GENOMICS_ENGLAND
C0271695,Rabson-Mendenhall Syndrome,1,GENOMICS_ENGLAND
C0271714,"Hypoglycemia, leucine-induced",1,GENOMICS_ENGLAND
C0271742,Glucocorticoid deficiency with achalasia,1,GENOMICS_ENGLAND
C0271789,"Hypothyroidism, Congenital, Nongoitrous, 4",1,GENOMICS_ENGLAND
C0271790,Subclinical hypothyroidism,1,GENOMICS_ENGLAND
C0271801,Central hypothyroidism,1,GENOMICS_ENGLAND
C0271829,Pendred's syndrome,1,GENOMICS_ENGLAND
C0271901,Microcytic hypochromic anemia (disorder),1,GENOMICS_ENGLAND
C0271933,"Congenital dyserythropoietic anemia, type I",1,GENOMICS_ENGLAND
C0271934,"Congenital dyserythropoietic anemia, type III",1,GENOMICS_ENGLAND
C0271972,Thiamine-responsive megaloblastic anemia,1,GENOMICS_ENGLAND
C0272005,Hemoglobin Bart's hydrops syndrome,1,GENOMICS_ENGLAND
C0272066,Glycogen Storage Disease XII,1,GENOMICS_ENGLAND
C0272137,Tn Syndrome,1,GENOMICS_ENGLAND
C0272167,Reticular dysgenesis,1,GENOMICS_ENGLAND
C0272170,Shwachman syndrome,1,GENOMICS_ENGLAND
C0272183,Qualitative abnormality of granulocyte,1,GENOMICS_ENGLAND
C0272302,Gray Platelet Syndrome,1,GENOMICS_ENGLAND
C0272322,Severe hereditary factor VIII deficiency disease,1,GENOMICS_ENGLAND
C0272339,Prekallikrein deficiency,1,GENOMICS_ENGLAND
C0272340,High molecular weight kininogen deficiency,1,GENOMICS_ENGLAND
C0272375,Antithrombin III Deficiency,1,GENOMICS_ENGLAND
C0276226,Herpes encephalitis,1,GENOMICS_ENGLAND
C0280089,Carcinoid tumor of lung,1,GENOMICS_ENGLAND
C0282102,"Chondrodysplasia punctata, X-linked dominant type",1,GENOMICS_ENGLAND
C0282492,Sneddon Syndrome,1,GENOMICS_ENGLAND
C0282512,Landau-Kleffner Syndrome,1,GENOMICS_ENGLAND
C0282529,"Chondrodysplasia Punctata, Rhizomelic",1,GENOMICS_ENGLAND
C0300948,Caudal Regression Syndrome,1,GENOMICS_ENGLAND
C0302246,Hexadactyly,1,GENOMICS_ENGLAND
C0302859,Euthyroid Goiter,1,GENOMICS_ENGLAND
C0332890,Congenital hemihypertrophy,1,GENOMICS_ENGLAND
C0334041,Osteoma cutis,1,GENOMICS_ENGLAND
C0334082,"NEVUS, EPIDERMAL (disorder)",1,GENOMICS_ENGLAND
C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",1,GENOMICS_ENGLAND
C0338488,Alternating hemiplegia of childhood,1,GENOMICS_ENGLAND
C0338502,Hypoplasia of the optic nerve,1,GENOMICS_ENGLAND
C0338503,Septo-Optic Dysplasia,1,GENOMICS_ENGLAND
C0338586,Vertebral Artery Dissection,1,GENOMICS_ENGLAND
C0339273,"Corneal dystrophy, Lattice type 3",1,GENOMICS_ENGLAND
C0339278,Reis-Bucklers' corneal dystrophy,1,GENOMICS_ENGLAND
C0339510,Vitelliform Macular Dystrophy,1,GENOMICS_ENGLAND
C0339512,Bull's eye macular dystrophy,1,GENOMICS_ENGLAND
C0339528,X-linked retinitis pigmentosa,1,GENOMICS_ENGLAND
C0339534,Usher syndrome type 2,1,GENOMICS_ENGLAND
C0339539,Familial Exudative Vitreoretinopathy,1,GENOMICS_ENGLAND
C0340548,Pulmonary capillary hemangiomatosis,1,GENOMICS_ENGLAND
C0340834,Hennekam lymphangiectasia-lymphedema syndrome,1,GENOMICS_ENGLAND
C0340848,"PULMONARY VENOOCCLUSIVE DISEASE 2, AUTOSOMAL RECESSIVE",1,GENOMICS_ENGLAND
C0340968,Deficiency of pyruvate kinase,1,GENOMICS_ENGLAND
C0341059,Lip pit,1,GENOMICS_ENGLAND
C0342194,Thyroid Dyshormonogenesis 3,1,GENOMICS_ENGLAND
C0342195,Thyroid Dyshormonogenesis 4,1,GENOMICS_ENGLAND
C0342196,Thyroid Dyshormonogenesis 5,1,GENOMICS_ENGLAND
C0342277,Diabetes mellitus autosomal dominant type II (disorder),1,GENOMICS_ENGLAND
C0342278,"Diabetes Mellitus, Insulin-Resistant, with Acanthosis Nigricans",1,GENOMICS_ENGLAND
C0342282,Multiple synostoses syndrome 1,1,GENOMICS_ENGLAND
C0342286,Woodhouse Sakati syndrome,1,GENOMICS_ENGLAND
C0342287,Thiamine responsive megaloblastic anemia syndrome,1,GENOMICS_ENGLAND
C0342288,Insulin-dependent diabetes mellitus secretory diarrhea syndrome,1,GENOMICS_ENGLAND
C0342376,Panhypopituitarism - X-linked,1,GENOMICS_ENGLAND
C0342418,Hypothalamic hamartomas,1,GENOMICS_ENGLAND
C0342471,3 beta-Hydroxysteroid dehydrogenase deficiency,1,GENOMICS_ENGLAND
C0342474,Lipoid congenital adrenal hyperplasia,1,GENOMICS_ENGLAND
C0342510,Ovarian dysgenesis,1,GENOMICS_ENGLAND
C0342549,Familial Testotoxicosis,1,GENOMICS_ENGLAND
C0342639,Familial idiopathic hypercalciuria,1,GENOMICS_ENGLAND
C0342642,Autosomal dominant hypophosphatemic rickets,1,GENOMICS_ENGLAND
C0342646,"Vitamin D-Dependent Rickets, Type 2A",1,GENOMICS_ENGLAND
C0342683,"ALBINISM, OCULOCUTANEOUS, TYPE III",1,GENOMICS_ENGLAND
C0342684,"Ocular albinism, type I",1,GENOMICS_ENGLAND
C0342686,Aromatic amino acid decarboxylase deficiency,1,GENOMICS_ENGLAND
C0342687,dopamine beta hydroxylase deficiency,1,GENOMICS_ENGLAND
C0342701,Transcobalamin II deficiency,1,GENOMICS_ENGLAND
C0342705,"Folate Malabsorption, Hereditary",1,GENOMICS_ENGLAND
C0342708,Gamma aminobutyric acid transaminase deficiency,1,GENOMICS_ENGLAND
C0342727,"3-@METHYLGLUTACONIC ACIDURIA, TYPE I",1,GENOMICS_ENGLAND
C0342728,3-Methylglutaconic aciduria type 1,1,GENOMICS_ENGLAND
C0342731,Deficiency of mevalonate kinase,1,GENOMICS_ENGLAND
C0342738,Beta-Hydroxyisobutyryl CoA Deacylase Deficiency,1,GENOMICS_ENGLAND
C0342739,Trimethylaminuria,1,GENOMICS_ENGLAND
C0342749,GLYCOGEN STORAGE DISEASE Ic,1,GENOMICS_ENGLAND
C0342751,Generalized glycogen storage disease of infants,1,GENOMICS_ENGLAND
C0342765,D-Glyceric aciduria,1,GENOMICS_ENGLAND
C0342770,Fumarase deficiency,1,GENOMICS_ENGLAND
C0342777,Succinate-coenzyme Q reductase deficiency,1,GENOMICS_ENGLAND
C0342783,Deficiency of butyryl-CoA dehydrogenase,1,GENOMICS_ENGLAND
C0342791,Carnitine-Acylcarnitine Translocase Deficiency,1,GENOMICS_ENGLAND
C0342792,Succinyl-CoA:3-oxoacid CoA transferase deficiency,1,GENOMICS_ENGLAND
C0342793,Malonic aciduria,1,GENOMICS_ENGLAND
C0342800,Inosine Triphosphatase Deficiency,1,GENOMICS_ENGLAND
C0342801,Thiopurine S methyltranferase deficiency,1,GENOMICS_ENGLAND
C0342853,Sialuria,1,GENOMICS_ENGLAND
C0342873,Glutaric Aciduria III,1,GENOMICS_ENGLAND
C0342895,Fish-Eye Disease,1,GENOMICS_ENGLAND
C0343047,Complement component 5 deficiency,1,GENOMICS_ENGLAND
C0343055,Generalized pustular psoriasis,1,GENOMICS_ENGLAND
C0343111,Naegeli syndrome,1,GENOMICS_ENGLAND
C0344290,Vitreoretinal degeneration,1,GENOMICS_ENGLAND
C0344482,Hypoplasia of corpus callosum,1,GENOMICS_ENGLAND
C0344530,Congenital keratoglobus,1,GENOMICS_ENGLAND
C0344543,Aniridia type 2,1,GENOMICS_ENGLAND
C0344917,Left ventricular outflow tract obstruction,1,GENOMICS_ENGLAND
C0345407,"OSTEOPETROSIS, AUTOSOMAL RECESSIVE 3",1,GENOMICS_ENGLAND
C0345408,Hereditary clubbing,1,GENOMICS_ENGLAND
C0345967,Malignant mesothelioma,1,GENOMICS_ENGLAND
C0346010,Multiple fibrofolliculomas,1,GENOMICS_ENGLAND
C0346073,Tufted angioma of skin,1,GENOMICS_ENGLAND
C0346104,Follicular atrophoderma and basal cell epitheliomata,1,GENOMICS_ENGLAND
C0346255,"Oncocytoma, renal",1,GENOMICS_ENGLAND
C0346647,Malignant neoplasm of pancreas,1,GENOMICS_ENGLAND
C0349653,Congenital disorder of glycosylation type 1A,1,GENOMICS_ENGLAND
C0376524,Branchio-Oculo-Facial Syndrome,1,GENOMICS_ENGLAND
C0391816,Tietz syndrome,1,GENOMICS_ENGLAND
C0391826,Lhermitte-Duclos disease,1,GENOMICS_ENGLAND
C0392475,Roberts-SC phocomelia syndrome,1,GENOMICS_ENGLAND
C0392557,Nuclear cataract,1,GENOMICS_ENGLAND
C0392607,Severe combined immunodeficiency due to adenosine deaminase deficiency,1,GENOMICS_ENGLAND
C0393525,Progressive cerebellar ataxia,1,GENOMICS_ENGLAND
C0393538,"Muscular Atrophy, Spinal, Type II",1,GENOMICS_ENGLAND
C0393541,Distal Spinal Muscular Atrophy,1,GENOMICS_ENGLAND
C0393556,Complicated hereditary spastic paraplegia,1,GENOMICS_ENGLAND
C0393559,Troyer syndrome,1,GENOMICS_ENGLAND
C0393576,Chorea Acanthocytosis Syndrome,1,GENOMICS_ENGLAND
C0393584,Benign Hereditary Chorea,1,GENOMICS_ENGLAND
C0393720,"Reflex Epilepsy, Photosensitive",1,GENOMICS_ENGLAND
C0393807,Hereditary motor and sensory neuropathy with optic atrophy (disorder),1,GENOMICS_ENGLAND
C0393808,"Charcot-Marie-Tooth disease, X-linked, 1",1,GENOMICS_ENGLAND
C0393814,Hereditary liability to pressure palsies,1,GENOMICS_ENGLAND
C0395941,Mondini defect,1,GENOMICS_ENGLAND
C0398568,Blood group deletion syndrome,1,GENOMICS_ENGLAND
C0398593,Specific granule deficiency,1,GENOMICS_ENGLAND
C0398595,Myeloperoxidase Deficiency,1,GENOMICS_ENGLAND
C0398621,Hypoplasminogenemia,1,GENOMICS_ENGLAND
C0398625,Protein C Deficiency,1,GENOMICS_ENGLAND
C0398626,Heparin cofactor II deficiency (disorder),1,GENOMICS_ENGLAND
C0398635,Thromboxane synthetase deficiency,1,GENOMICS_ENGLAND
C0398689,"Hyper-IgM Immunodeficiency Syndrome, Type 1",1,GENOMICS_ENGLAND
C0398691,Hyperimmunoglobulinemia D,1,GENOMICS_ENGLAND
C0398739,"Congenital disorder of glycosylation, type 2C",1,GENOMICS_ENGLAND
C0398746,Gluthathione synthetase deficiency,1,GENOMICS_ENGLAND
C0398747,Gluthathione peroxidase deficiency,1,GENOMICS_ENGLAND
C0398762,Properdin deficiency disease,1,GENOMICS_ENGLAND
C0398764,Complement Factor D Deficiency,1,GENOMICS_ENGLAND
C0398777,Complement Factor H Deficiency,1,GENOMICS_ENGLAND
C0398791,Nijmegen Breakage Syndrome,1,GENOMICS_ENGLAND
C0399367,Amelogenesis imperfecta local hypoplastic form,1,GENOMICS_ENGLAND
C0399368,"Amelogenesis Imperfecta, Type IB",1,GENOMICS_ENGLAND
C0399372,Amelogenesis Imperfecta hypomaturation type,1,GENOMICS_ENGLAND
C0399376,"Amelogenesis Imperfecta, Type III",1,GENOMICS_ENGLAND
C0399378,Dentinogenesis imperfecta - Shield's type III (disorder),1,GENOMICS_ENGLAND
C0399379,"Dentin dysplasia, type 1",1,GENOMICS_ENGLAND
C0399380,"Dentin dyspalsia, Shields type 2",1,GENOMICS_ENGLAND
C0400823,Neutropenic colitis,1,GENOMICS_ENGLAND
C0400966,Non-alcoholic Fatty Liver Disease,1,GENOMICS_ENGLAND
C0401151,Chronic diarrhea,1,GENOMICS_ENGLAND
C0403396,Steroid-sensitive nephrotic syndrome,1,GENOMICS_ENGLAND
C0403399,Finnish congenital nephrotic syndrome,1,GENOMICS_ENGLAND
C0403554,"Renal Tubular Acidosis, Distal, with Progressive Nerve Deafness",1,GENOMICS_ENGLAND
C0403720,X-linked recessive nephrolithiasis with renal failure,1,GENOMICS_ENGLAND
C0403814,Congenital bilateral aplasia of vas deferens,1,GENOMICS_ENGLAND
C0405580,Adrenal cortical hypofunction,1,GENOMICS_ENGLAND
C0406557,Poikiloderma of Kindler,1,GENOMICS_ENGLAND
C0406586,Wiedemann-Rautenstrauch syndrome,1,GENOMICS_ENGLAND
C0406612,Encephalocraniocutaneous lipomatosis,1,GENOMICS_ENGLAND
C0406707,Basan syndrome,1,GENOMICS_ENGLAND
C0406709,Hay-Wells syndrome,1,GENOMICS_ENGLAND
C0406723,"Growth retardation, Alopecia, Pseudoanodontia and Optic atrophy",1,GENOMICS_ENGLAND
C0406727,Orofaciodigital syndrome 4,1,GENOMICS_ENGLAND
C0406735,Hypoplastic enamel-onycholysis-hypohidrosis syndrome,1,GENOMICS_ENGLAND
C0406740,Kohlschutter Tonz syndrome,1,GENOMICS_ENGLAND
C0406775,Symmetrical dyschromatosis of extremities,1,GENOMICS_ENGLAND
C0406778,Dermatopathia pigmentosa reticularis,1,GENOMICS_ENGLAND
C0406810,Carney Complex,1,GENOMICS_ENGLAND
C0406811,Reticulate acropigmentation of Kitamura,1,GENOMICS_ENGLAND
C0409818,"Chronic Infantile Neurological, Cutaneous, and Articular Syndrome",1,GENOMICS_ENGLAND
C0410173,Severe autosomal recessive muscular dystrophy of childhood - North African type (disorder),1,GENOMICS_ENGLAND
C0410174,Fukuyama Type Congenital Muscular Dystrophy,1,GENOMICS_ENGLAND
C0410180,Eichsfeld type congenital muscular dystrophy,1,GENOMICS_ENGLAND
C0410190,Autosomal Dominant Emery-Dreifuss Muscular Dystrophy (disorder),1,GENOMICS_ENGLAND
C0410203,X-linked centronuclear myopathy,1,GENOMICS_ENGLAND
C0410204,"Myopathy, Centronuclear, Autosomal Recessive",1,GENOMICS_ENGLAND
C0410529,Hypochondroplasia (disorder),1,GENOMICS_ENGLAND
C0410530,Metachondromatosis,1,GENOMICS_ENGLAND
C0410538,Pseudoachondroplasia,1,GENOMICS_ENGLAND
C0431375,Classical Lissencephaly,1,GENOMICS_ENGLAND
C0431414,Sacral dysgenesis,1,GENOMICS_ENGLAND
C0431693,Renal cysts and diabetes syndrome,1,GENOMICS_ENGLAND
C0431718,Multiple renal cysts,1,GENOMICS_ENGLAND
C0432122,Interfrontal craniofaciosynostosis,1,GENOMICS_ENGLAND
C0432194,Schneckenbecken dysplasia,1,GENOMICS_ENGLAND
C0432201,Boomerang dysplasia,1,GENOMICS_ENGLAND
C0432214,Namaqualand hip dysplasia,1,GENOMICS_ENGLAND
C0432215,Progressive pseudorheumatoid dysplasia,1,GENOMICS_ENGLAND
C0432217,Wolcott-Rallison syndrome,1,GENOMICS_ENGLAND
C0432219,Opsismodysplasia,1,GENOMICS_ENGLAND
C0432221,"Spondylometaphyseal dysplasia, 'corner fracture' type",1,GENOMICS_ENGLAND
C0432225,Metaphyseal chondrodysplasia Spahr type,1,GENOMICS_ENGLAND
C0432227,Brachyolmia Type 3,1,GENOMICS_ENGLAND
C0432230,Langer Mesomelic Dysplasia Syndrome,1,GENOMICS_ENGLAND
C0432233,Trichorhinophalangeal dysplasia type I,1,GENOMICS_ENGLAND
C0432243,Spondyloepimetaphyseal Dysplasia With Joint Laxity,1,GENOMICS_ENGLAND
C0432246,"Microcephalic Osteodysplastic Primordial Dwarfism, Type II",1,GENOMICS_ENGLAND
C0432252,Osteoporosis with pseudoglioma,1,GENOMICS_ENGLAND
C0432253,Bruck syndrome,1,GENOMICS_ENGLAND
C0432254,Singleton Merten syndrome,1,GENOMICS_ENGLAND
C0432255,Geroderma osteodysplastica,1,GENOMICS_ENGLAND
C0432262,Dysosteosclerosis,1,GENOMICS_ENGLAND
C0432268,Osteopathia striata cranial sclerosis,1,GENOMICS_ENGLAND
C0432269,Lenz Majewski hyperostotic dwarfism,1,GENOMICS_ENGLAND
C0432272,Van Buchem disease,1,GENOMICS_ENGLAND
C0432273,Worth disease,1,GENOMICS_ENGLAND
C0432283,Osteoglophonic dwarfism,1,GENOMICS_ENGLAND
C0432289,Winchester syndrome (disorder),1,GENOMICS_ENGLAND
C0432291,Mandibuloacral dysostosis,1,GENOMICS_ENGLAND
C0432292,Familial expansile osteolysis,1,GENOMICS_ENGLAND
C0432306,Ichthyosis Bullosa of Siemens,1,GENOMICS_ENGLAND
C0432316,Epidermolysis bullosa simplex with mottled pigmentation,1,GENOMICS_ENGLAND
C0432317,"Epidermolysis bullosa simplex, Ogna type",1,GENOMICS_ENGLAND
C0432321,"Epidermolysis bullosa, pretibial",1,GENOMICS_ENGLAND
C0432322,"Dominant dystrophic epidermolysis bullosa, albopapular type (disorder)",1,GENOMICS_ENGLAND
C0454455,Mirror movements disorder,1,GENOMICS_ENGLAND
C0457133,Muscle eye brain disease,1,GENOMICS_ENGLAND
C0472792,Hemolytic anemia due to hexokinase deficiency,1,GENOMICS_ENGLAND
C0472803,Hypodysfibrinogenemia,1,GENOMICS_ENGLAND
C0472813,X-linked agammaglobulinemia with growth hormone deficiency,1,GENOMICS_ENGLAND
C0472817,WHIM syndrome,1,GENOMICS_ENGLAND
C0473219,Renal hypouricemia,1,GENOMICS_ENGLAND
C0475718,Neonatal hyperglycemia,1,GENOMICS_ENGLAND
C0496956,Neoplasm of uncertain or unknown behavior of breast,1,GENOMICS_ENGLAND
C0520557,Arteriovenous malformation of liver,1,GENOMICS_ENGLAND
C0520739,Hereditary pyropoikilocytosis,1,GENOMICS_ENGLAND
C0521723,"Corneal dystrophy, epithelial basement membrane",1,GENOMICS_ENGLAND
C0521802,Congenital atransferrinemia,1,GENOMICS_ENGLAND
C0524582,Mulibrey Nanism,1,GENOMICS_ENGLAND
C0543514,Glycogen Storage Disease IXB,1,GENOMICS_ENGLAND
C0543533,"Hyperlysinemia, type I",1,GENOMICS_ENGLAND
C0549473,Thyroid carcinoma,1,GENOMICS_ENGLAND
C0553586,Cafe-au-lait macules with pulmonary stenosis,1,GENOMICS_ENGLAND
C0574080,Guanidinoacetate methyltransferase deficiency,1,GENOMICS_ENGLAND
C0574083,3-Methylglutaconic aciduria type 2,1,GENOMICS_ENGLAND
C0574084,3-Methylglutaconic aciduria type 3,1,GENOMICS_ENGLAND
C0585216,Alpha-Thalassemia Myelodysplasia Syndrome,1,GENOMICS_ENGLAND
C0587248,Costello syndrome (disorder),1,GENOMICS_ENGLAND
C0598226,Harlequin type ichthyosis,1,GENOMICS_ENGLAND
C0685889,Splenic Hypoplasia,1,GENOMICS_ENGLAND
C0687150,Parathyroid Gland Adenocarcinoma,1,GENOMICS_ENGLAND
C0687720,Central Diabetes Insipidus,1,GENOMICS_ENGLAND
C0700635,Strudwick syndrome,1,GENOMICS_ENGLAND
C0729582,Floating-harbor syndrome,1,GENOMICS_ENGLAND
C0730290,Cone Dystrophy,1,GENOMICS_ENGLAND
C0730295,BASAL LAMINAR DRUSEN (disorder),1,GENOMICS_ENGLAND
C0730379,Anhydramnios,1,GENOMICS_ENGLAND
C0733682,"Hypophosphatemic Rickets, X-Linked Dominant",1,GENOMICS_ENGLAND
C0740302,5q-syndrome,1,GENOMICS_ENGLAND
C0740340,"Amyloidosis, Familial",1,GENOMICS_ENGLAND
C0746882,Chronic neutropenia,1,GENOMICS_ENGLAND
C0748397,Reynolds syndrome,1,GENOMICS_ENGLAND
C0749420,Thyroid Agenesis,1,GENOMICS_ENGLAND
C0749424,Thyroid Hurthle Cell Carcinoma,1,GENOMICS_ENGLAND
C0750927,"Apraxia, Developmental Verbal",1,GENOMICS_ENGLAND
C0751038,"Cockayne Syndrome, Type II",1,GENOMICS_ENGLAND
C0751039,"Cockayne Syndrome, Type I",1,GENOMICS_ENGLAND
C0751072,Frontotemporal Lobar Degeneration,1,GENOMICS_ENGLAND
C0751122,Infantile Severe Myoclonic Epilepsy,1,GENOMICS_ENGLAND
C0751157,FRAXE Syndrome,1,GENOMICS_ENGLAND
C0751161,UDPglucose 4-epimerase deficiency disease,1,GENOMICS_ENGLAND
C0751202,Cystathionine beta-Synthase Deficiency Disease,1,GENOMICS_ENGLAND
C0751226,"Hypersomnia, Recurrent",1,GENOMICS_ENGLAND
C0751291,Desmoplastic Medulloblastoma,1,GENOMICS_ENGLAND
C0751335,Scapuloperoneal Form of Spinal Muscular Atrophy,1,GENOMICS_ENGLAND
C0751360,Becker Generalized Myotonia,1,GENOMICS_ENGLAND
C0751383,Juvenile Neuronal Ceroid Lipofuscinosis,1,GENOMICS_ENGLAND
C0751434,Classical phenylketonuria,1,GENOMICS_ENGLAND
C0751779,Action Myoclonus-Renal Failure Syndrome,1,GENOMICS_ENGLAND
C0751781,Dentatorubral-Pallidoluysian Atrophy,1,GENOMICS_ENGLAND
C0751785,Unverricht-Lundborg Syndrome,1,GENOMICS_ENGLAND
C0751951,Central Core Myopathy (disorder),1,GENOMICS_ENGLAND
C0752120,Spinocerebellar Ataxia Type 1,1,GENOMICS_ENGLAND
C0752121,Spinocerebellar Ataxia Type 2,1,GENOMICS_ENGLAND
C0752123,Spinocerebellar Ataxia Type 5,1,GENOMICS_ENGLAND
C0752124,Spinocerebellar Ataxia Type 6 (disorder),1,GENOMICS_ENGLAND
C0752125,Spinocerebellar Ataxia Type 7,1,GENOMICS_ENGLAND
C0795806,"Chromosome 3, monosomy 3p",1,GENOMICS_ENGLAND
C0795833,KLEEFSTRA SYNDROME 1,1,GENOMICS_ENGLAND
C0795864,Smith-Magenis syndrome,1,GENOMICS_ENGLAND
C0795888,"AUTISM, SUSCEPTIBILITY TO, X-LINKED 4",1,GENOMICS_ENGLAND
C0795889,Allan-Herndon-Dudley syndrome (AHDS),1,GENOMICS_ENGLAND
C0795905,Cantu syndrome,1,GENOMICS_ENGLAND
C0795910,COWCHOCK SYNDROME,1,GENOMICS_ENGLAND
C0795915,Winter Shortland Temple syndrome,1,GENOMICS_ENGLAND
C0795934,Digitorenocerebral Syndrome,1,GENOMICS_ENGLAND
C0795940,Filippi syndrome,1,GENOMICS_ENGLAND
C0795950,Corpus callosum agenesis neuronopathy,1,GENOMICS_ENGLAND
C0795953,MASA SYNDROME (disorder),1,GENOMICS_ENGLAND
C0795956,Chylomicron retention disease,1,GENOMICS_ENGLAND
C0795996,"STRIATONIGRAL DEGENERATION, INFANTILE (disorder)",1,GENOMICS_ENGLAND
C0796003,Juberg-Marsidi syndrome,1,GENOMICS_ENGLAND
C0796016,"Microphthalmia, syndromic 1",1,GENOMICS_ENGLAND
C0796019,SPASTIC PARAPLEGIA 23 (disorder),1,GENOMICS_ENGLAND
C0796022,Lujan Fryns syndrome,1,GENOMICS_ENGLAND
C0796028,"ATAXIA, FATAL X-LINKED, WITH DEAFNESS AND LOSS OF VISION",1,GENOMICS_ENGLAND
C0796031,Malouf syndrome,1,GENOMICS_ENGLAND
C0796032,Malpuech facial clefting syndrome,1,GENOMICS_ENGLAND
C0796037,Martsolf syndrome,1,GENOMICS_ENGLAND
C0796059,Oculopalatoskeletal syndrome,1,GENOMICS_ENGLAND
C0796063,microcephaly-digital anomalies syndrome,1,GENOMICS_ENGLAND
C0796068,Oculodigitoesophagoduodenal syndrome,1,GENOMICS_ENGLAND
C0796081,Myhre syndrome,1,GENOMICS_ENGLAND
C0796085,Nance-Horan syndrome,1,GENOMICS_ENGLAND
C0796089,"LISSENCEPHALY SYNDROME, NORMAN-ROBERTS TYPE",1,GENOMICS_ENGLAND
C0796093,Odontoonychodermal dysplasia,1,GENOMICS_ENGLAND
C0796095,Opitz trigonocephaly syndrome,1,GENOMICS_ENGLAND
C0796102,Orofaciodigital syndrome 9,1,GENOMICS_ENGLAND
C0796121,Primrose syndrome,1,GENOMICS_ENGLAND
C0796124,Proud Syndrome,1,GENOMICS_ENGLAND
C0796126,AICARDI-GOUTIERES SYNDROME 1,1,GENOMICS_ENGLAND
C0796135,Renpenning syndrome 1,1,GENOMICS_ENGLAND
C0796147,Acrocallosal Syndrome,1,GENOMICS_ENGLAND
C0796149,Scott Syndrome,1,GENOMICS_ENGLAND
C0796154,"SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1",1,GENOMICS_ENGLAND
C0796173,Spondyloperipheral dysplasia short ulna,1,GENOMICS_ENGLAND
C0796176,STUVE-WIEDEMANN SYNDROME,1,GENOMICS_ENGLAND
C0796179,Teebi syndrome,1,GENOMICS_ENGLAND
C0796195,Waisman syndrome,1,GENOMICS_ENGLAND
C0796200,Wieacker-Wolff syndrome,1,GENOMICS_ENGLAND
C0796205,"SPINOCEREBELLAR ATAXIA, X-LINKED 1",1,GENOMICS_ENGLAND
C0796206,Atkin syndrome,1,GENOMICS_ENGLAND
C0796208,"MENTAL RETARDATION, X-LINKED 3",1,GENOMICS_ENGLAND
C0796215,"Mental Retardation, X-Linked 9",1,GENOMICS_ENGLAND
C0796218,"MENTAL RETARDATION, X-LINKED 12",1,GENOMICS_ENGLAND
C0796221,"MENTAL RETARDATION, X-LINKED 15",1,GENOMICS_ENGLAND
C0796225,"Mental Retardation, X-Linked 19",1,GENOMICS_ENGLAND
C0796232,Bohring syndrome,1,GENOMICS_ENGLAND
C0796237,"Mental Retardation, X-Linked 30",1,GENOMICS_ENGLAND
C0796238,"MENTAL RETARDATION, X-LINKED 31",1,GENOMICS_ENGLAND
C0796244,"MENTAL RETARDATION, X-LINKED, WITH OR WITHOUT SEIZURES, ARX-RELATED (disorder)",1,GENOMICS_ENGLAND
C0796250,PARTINGTON X-LINKED MENTAL RETARDATION SYNDROME,1,GENOMICS_ENGLAND
C0796254,"DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, BASAL GANGLIA DISEASE, AND SEIZURES",1,GENOMICS_ENGLAND
C0796274,Brown-Vialetto-Van Laere Syndrome 1,1,GENOMICS_ENGLAND
C0796275,Brunner Syndrome,1,GENOMICS_ENGLAND
C0796279,Carnevale syndrome,1,GENOMICS_ENGLAND
C0809936,Branchio-skeleto-genital syndrome,1,GENOMICS_ENGLAND
C0812437,Oculo-dento-digital syndrome,1,GENOMICS_ENGLAND
C0852975,Congenital cerebellar ataxia,1,GENOMICS_ENGLAND
C0856830,Calcium pyrophosphate arthropathy,1,GENOMICS_ENGLAND
C0872218,MITOCHONDRIAL NEUROGASTROINTESTINAL ENCEPHALOPATHY SYNDROME,1,GENOMICS_ENGLAND
C0877024,Schimke immunoosseous dysplasia,1,GENOMICS_ENGLAND
C0878676,6-pyruvoyl-tetrahydropterin synthase deficiency,1,GENOMICS_ENGLAND
C0878677,Glycogen Storage Disease Type IIb,1,GENOMICS_ENGLAND
C0878681,Dent's disease,1,GENOMICS_ENGLAND
