entrez,symbol,term_id,term_name,source
5781,PTPN11,C4551602,Noonan Syndrome 1,UNIPROT
5782,PTPN12,C0007102,Malignant tumor of colon,UNIPROT
5784,PTPN14,C0006142,Malignant neoplasm of breast,UNIPROT
5788,PTPRC,C0006142,Malignant neoplasm of breast,UNIPROT
5789,PTPRD,C0009402,Colorectal Carcinoma,UNIPROT
5795,PTPRJ,C0007102,Malignant tumor of colon,UNIPROT
5799,PTPRN2,C0009402,Colorectal Carcinoma,UNIPROT
5802,PTPRS,C0009402,Colorectal Carcinoma,UNIPROT
5805,PTS,C0878676,6-pyruvoyl-tetrahydropterin synthase deficiency,UNIPROT
5813,PURA,C4015357,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 31",UNIPROT
5826,ABCD4,C3553915,"METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblJ TYPE",UNIPROT
5828,PEX2,C3542026,PEROXISOME BIOGENESIS DISORDER 5B,UNIPROT
5830,PEX5,C3550234,PEROXISOME BIOGENESIS DISORDER 2B,UNIPROT
5831,PYCR1,C2751987,"Cutis Laxa, Autosomal Recessive, Type IIB",UNIPROT
5831,PYCR1,C3280799,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB",UNIPROT
5832,ALDH18A1,C0268354,De Barsy syndrome,UNIPROT
5832,ALDH18A1,C1832669,"SPASTIC PARAPLEGIA 9, AUTOSOMAL DOMINANT (disorder)",UNIPROT
5832,ALDH18A1,C4225268,"CUTIS LAXA, AUTOSOMAL DOMINANT 3",UNIPROT
5832,ALDH18A1,C4225272,"SPASTIC PARAPLEGIA 9B, AUTOSOMAL RECESSIVE",UNIPROT
5836,PYGL,C0017925,Glycogen Storage Disease Type VI,UNIPROT
5837,PYGM,C0017924,Glycogen Storage Disease Type V,UNIPROT
5858,PZP,C0009402,Colorectal Carcinoma,UNIPROT
5859,QARS1,C4014239,"MICROCEPHALY, PROGRESSIVE, WITH SEIZURES AND CEREBRAL AND CEREBELLAR ATROPHY",UNIPROT
5860,QDPR,C0268465,Phenylketonuria II,UNIPROT
5873,RAB27A,C1868679,"GRISCELLI SYNDROME, TYPE 2",UNIPROT
5878,RAB5C,C0009402,Colorectal Carcinoma,UNIPROT
5879,RAC1,C4540321,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 48",UNIPROT
5880,RAC2,C0006142,Malignant neoplasm of breast,UNIPROT
5880,RAC2,C1842398,Neutrophil Immunodeficiency Syndrome,UNIPROT
5885,RAD21,C1969653,MUNGAN SYNDROME,UNIPROT
5885,RAD21,C3553517,CORNELIA DE LANGE SYNDROME 4,UNIPROT
5888,RAD51,C0006142,Malignant neoplasm of breast,UNIPROT
5888,RAD51,C4284093,"FANCONI ANEMIA, COMPLEMENTATION GROUP R",UNIPROT
5889,RAD51C,C3150653,"FANCONI ANEMIA, COMPLEMENTATION GROUP O",UNIPROT
5889,RAD51C,C3150659,"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 3",UNIPROT
5894,RAF1,C0152013,Adenocarcinoma of lung (disorder),UNIPROT
5894,RAF1,C1335177,Ovarian Serous Adenocarcinoma,UNIPROT
5894,RAF1,C1969056,LEOPARD SYNDROME 2,UNIPROT
5894,RAF1,C1969057,Noonan Syndrome 5,UNIPROT
5894,RAF1,C4014656,"CARDIOMYOPATHY, DILATED, 1NN",UNIPROT
5896,RAG1,C1832322,"Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Negative, NK Cell-Positive",UNIPROT
5896,RAG1,C1835931,"ALPHA/BETA T-CELL LYMPHOPENIA WITH GAMMA/DELTA T-CELL EXPANSION, SEVERE CYTOMEGALOVIRUS INFECTION, AND AUTOIMMUNITY",UNIPROT
5896,RAG1,C2673536,Combined Cellular And Humoral Immune Defects With Granulomas,UNIPROT
5896,RAG1,C2700553,Omenn Syndrome,UNIPROT
5897,RAG2,C1832322,"Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Negative, NK Cell-Positive",UNIPROT
5897,RAG2,C2673536,Combined Cellular And Humoral Immune Defects With Granulomas,UNIPROT
5897,RAG2,C2700553,Omenn Syndrome,UNIPROT
5900,RALGDS,C0009402,Colorectal Carcinoma,UNIPROT
5902,RANBP1,C0006142,Malignant neoplasm of breast,UNIPROT
5909,RAP1GAP,C0006142,Malignant neoplasm of breast,UNIPROT
5913,RAPSN,C4225367,"MYASTHENIC SYNDROME, CONGENITAL, 11, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY",UNIPROT
5915,RARB,C0009402,Colorectal Carcinoma,UNIPROT
5915,RARB,C3809803,"MICROPHTHALMIA, SYNDROMIC 12",UNIPROT
5916,RARG,C0006142,Malignant neoplasm of breast,UNIPROT
5917,RARS1,C4015323,"LEUKODYSTROPHY, HYPOMYELINATING, 9",UNIPROT
5921,RASA1,C4721806,"Carcinoma, Basal Cell",UNIPROT
5921,RASA1,C4747394,CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION 1,UNIPROT
5924,RASGRF2,C0006142,Malignant neoplasm of breast,UNIPROT
5924,RASGRF2,C0009402,Colorectal Carcinoma,UNIPROT
5925,RB1,C0035335,Retinoblastoma,UNIPROT
5932,RBBP8,C1847572,SECKEL SYNDROME 2,UNIPROT
5949,RBP3,C0009402,Colorectal Carcinoma,UNIPROT
5949,RBP3,C3715216,RETINITIS PIGMENTOSA 66,UNIPROT
5950,RBP4,C3554593,"RETINAL DYSTROPHY, IRIS COLOBOMA, AND COMEDOGENIC ACNE SYNDROME",UNIPROT
5950,RBP4,C4225330,"MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 10",UNIPROT
5954,RCN1,C0009402,Colorectal Carcinoma,UNIPROT
5956,OPN1LW,C0339537,Cone monochromatism,UNIPROT
5956,OPN1LW,C3887980,Protanomaly,UNIPROT
5959,RDH5,C0311338,Fundus Albipunctatus,UNIPROT
5961,PRPH2,C1842475,Retinitis Pigmentosa 7,UNIPROT
5961,PRPH2,C1842914,Adult-Onset Vitelliform Macular Dystrophy,UNIPROT
5961,PRPH2,C2751290,"CHOROIDAL DYSTROPHY, CENTRAL AREOLAR 2",UNIPROT
5961,PRPH2,C4551999,"MACULAR DYSTROPHY, PATTERNED, 1",UNIPROT
5962,RDX,C1970239,"DEAFNESS, AUTOSOMAL RECESSIVE, 24",UNIPROT
5972,REN,C0266313,Allanson Pantzar McLeod syndrome,UNIPROT
5972,REN,C2751310,"Hyperuricemic Nephropathy, Familial Juvenile 2",UNIPROT
5977,DPF2,C4747954,COFFIN-SIRIS SYNDROME 7,UNIPROT
5979,RET,C0009402,Colorectal Carcinoma,UNIPROT
5979,RET,C0025268,Multiple Endocrine Neoplasia Type 2a,UNIPROT
5979,RET,C0025269,Multiple Endocrine Neoplasia Type 2b,UNIPROT
5979,RET,C0031511,Pheochromocytoma,UNIPROT
5979,RET,C0279680,Transitional cell carcinoma of bladder,UNIPROT
5979,RET,C0549473,Thyroid carcinoma,UNIPROT
5979,RET,C1275808,Congenital central hypoventilation,UNIPROT
5979,RET,C1319315,Adenocarcinoma of large intestine,UNIPROT
5979,RET,C1833921,Familial medullary thyroid carcinoma,UNIPROT
5979,RET,C3888239,"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 1",UNIPROT
5984,RFC4,C0006142,Malignant neoplasm of breast,UNIPROT
5990,RFX2,C0006142,Malignant neoplasm of breast,UNIPROT
5993,RFX5,C2931418,Bare lymphocyte syndrome 2,UNIPROT
5995,RGR,C3151068,RETINITIS PIGMENTOSA 44,UNIPROT
6005,RHAG,C1849387,"Rh-Null, Regulator Type",UNIPROT
6005,RHAG,C1861455,STOMATOCYTOSIS I,UNIPROT
6007,RHD,C0006142,Malignant neoplasm of breast,UNIPROT
6009,RHEB,C0009402,Colorectal Carcinoma,UNIPROT
6010,RHO,C1864869,"Night Blindness, Congenital Stationary, Autosomal Dominant 1",UNIPROT
6010,RHO,C3151001,Retinitis Pigmentosa 4,UNIPROT
6011,GRK1,C3150678,OGUCHI DISEASE 2,UNIPROT
6016,RIT1,C3809233,NOONAN SYNDROME 8,UNIPROT
6017,RLBP1,C0311338,Fundus Albipunctatus,UNIPROT
6017,RLBP1,C1843816,Bothnia Retinal Dystrophy,UNIPROT
6046,BRD2,C0278701,Gastric Adenocarcinoma,UNIPROT
6046,BRD2,C1621958,Glioblastoma Multiforme,UNIPROT
6091,ROBO1,C0006142,Malignant neoplasm of breast,UNIPROT
6092,ROBO2,C1970483,Vesicoureteral Reflux 2,UNIPROT
6095,RORA,C4748041,INTELLECTUAL DEVELOPMENTAL DISORDER WITH OR WITHOUT EPILEPSY OR CEREBELLAR ATAXIA,UNIPROT
6097,RORC,C4225266,IMMUNODEFICIENCY 42,UNIPROT
6098,ROS1,C0278701,Gastric Adenocarcinoma,UNIPROT
6098,ROS1,C0345958,Large cell carcinoma of lung,UNIPROT
6098,ROS1,C1319315,Adenocarcinoma of large intestine,UNIPROT
6100,RP9,C1867300,RETINITIS PIGMENTOSA 9,UNIPROT
6101,RP1,C0220701,RETINITIS PIGMENTOSA 1,UNIPROT
6102,RP2,C2681923,RETINITIS PIGMENTOSA 2 (disorder),UNIPROT
6103,RPGR,C1845667,RETINITIS PIGMENTOSA 3,UNIPROT
6103,RPGR,C2749137,"Retinitis Pigmentosa, X-Linked, And Sinorespiratory Infections, With Or Without Deafness",UNIPROT
6121,RPE65,C1859844,"LEBER CONGENITAL AMAUROSIS, TYPE II (disorder)",UNIPROT
6121,RPE65,C3151086,Retinitis Pigmentosa 20,UNIPROT
6125,RPL5,C2931850,Aase Smith syndrome 2,UNIPROT
6128,RPL6,C0009402,Colorectal Carcinoma,UNIPROT
6134,RPL10,C3275438,"AUTISM, SUSCEPTIBILITY TO, X-LINKED 5",UNIPROT
6134,RPL10,C4478383,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, 35",UNIPROT
6135,RPL11,C2675512,Diamond-Blackfan Anemia 7,UNIPROT
6144,RPL21,C4014563,HYPOTRICHOSIS 12,UNIPROT
6165,RPL35A,C2675859,Diamond-Blackfan Anemia 5,UNIPROT
6196,RPS6KA2,C0278883,Metastatic melanoma,UNIPROT
6196,RPS6KA2,C1319315,Adenocarcinoma of large intestine,UNIPROT
6197,RPS6KA3,C0006142,Malignant neoplasm of breast,UNIPROT
6197,RPS6KA3,C0265252,Coffin-Lowry syndrome,UNIPROT
6197,RPS6KA3,C0278701,Gastric Adenocarcinoma,UNIPROT
6197,RPS6KA3,C0796225,"Mental Retardation, X-Linked 19",UNIPROT
6197,RPS6KA3,C1621958,Glioblastoma Multiforme,UNIPROT
6198,RPS6KB1,C0009402,Colorectal Carcinoma,UNIPROT
6199,RPS6KB2,C1335167,Ovarian Mucinous Adenocarcinoma,UNIPROT
6203,RPS9,C0006142,Malignant neoplasm of breast,UNIPROT
6223,RPS19,C2676137,Diamond-Blackfan Anemia 1,UNIPROT
6228,RPS23,C4479431,"BRACHYCEPHALY, TRICHOMEGALY, AND DEVELOPMENTAL DELAY",UNIPROT
6231,RPS26,C2750080,Diamond-Blackfan Anemia 10,UNIPROT
6235,RPS29,C4014641,DIAMOND-BLACKFAN ANEMIA 13,UNIPROT
6247,RS1,C3714753,"RETINOSCHISIS 1, X-LINKED, JUVENILE",UNIPROT
6249,CLIP1,C0006142,Malignant neoplasm of breast,UNIPROT
6253,RTN2,C1858106,"SPASTIC PARAPLEGIA 12, AUTOSOMAL DOMINANT (disorder)",UNIPROT
6259,RYK,C1335167,Ovarian Mucinous Adenocarcinoma,UNIPROT
6261,RYR1,C0751951,Central Core Myopathy (disorder),UNIPROT
6261,RYR1,C1850674,MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA (disorder),UNIPROT
6261,RYR1,C2930980,Malignant hyperthermia susceptibility type 1,UNIPROT
6262,RYR2,C1631597,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)",UNIPROT
6262,RYR2,C1832931,"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 2",UNIPROT
6301,SARS1,C4540188,"NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, ATAXIA, AND SEIZURES",UNIPROT
6305,SBF1,C3695063,Charcot-Marie-Tooth disease type 4B3,UNIPROT
6307,MSMO1,C4225189,"MICROCEPHALY, CONGENITAL CATARACT, AND PSORIASIFORM DERMATITIS",UNIPROT
6309,SC5D,C1846421,Lathosterolosis,UNIPROT
6323,SCN1A,C1858673,"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2",UNIPROT
6323,SCN1A,C1864987,"Migraine, Familial Hemiplegic, 3",UNIPROT
6323,SCN1A,C4551549,Early Infantile Epileptic Encephalopathy 6,UNIPROT
6324,SCN1B,C1858672,"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 1",UNIPROT
6324,SCN1B,C3809311,"ATRIAL FIBRILLATION, FAMILIAL, 13",UNIPROT
6324,SCN1B,C4479236,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 52",UNIPROT
6326,SCN2A,C1843140,"SEIZURES, BENIGN FAMILIAL INFANTILE, 3",UNIPROT
6326,SCN2A,C3150987,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 11",UNIPROT
6327,SCN2B,C3809312,"ATRIAL FIBRILLATION, FAMILIAL, 14",UNIPROT
6328,SCN3A,C4693694,"EPILEPSY, FAMILIAL FOCAL, WITH VARIABLE FOCI 4",UNIPROT
6328,SCN3A,C4693699,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 62",UNIPROT
6329,SCN4A,C0221055,Paramyotonia Congenita (disorder),UNIPROT
6329,SCN4A,C0238357,Hyperkalemic periodic paralysis,UNIPROT
6329,SCN4A,C2750061,"Hypokalemic Periodic Paralysis, Type 2",UNIPROT
6329,SCN4A,C2931826,Potassium aggravated myotonia,UNIPROT
6329,SCN4A,C3280112,"MYASTHENIC SYNDROME, CONGENITAL, 16",UNIPROT
6330,SCN4B,C2678484,Long Qt Syndrome 10,UNIPROT
6331,SCN5A,C0038644,Sudden infant death syndrome,UNIPROT
6331,SCN5A,C1832680,"CARDIOMYOPATHY, DILATED, 1E",UNIPROT
6331,SCN5A,C1837845,"SICK SINUS SYNDROME 1, AUTOSOMAL RECESSIVE",UNIPROT
6331,SCN5A,C1859062,LONG QT SYNDROME 3,UNIPROT
6331,SCN5A,C1879286,Hereditary bundle branch system defect,UNIPROT
6331,SCN5A,C2751898,"Ventricular Fibrillation, Paroxysmal Familial, 1",UNIPROT
6331,SCN5A,C3151464,"ATRIAL FIBRILLATION, FAMILIAL, 10",UNIPROT
6331,SCN5A,C4551804,Brugada Syndrome 1,UNIPROT
6331,SCN5A,C4551959,ATRIAL STANDSTILL 1,UNIPROT
6334,SCN8A,C3281191,SCN8A-related epilepsy with encephalopathy,UNIPROT
6334,SCN8A,C4310728,"SEIZURES, BENIGN FAMILIAL INFANTILE, 5",UNIPROT
6335,SCN9A,C0014805,Primary Erythermalgia,UNIPROT
6335,SCN9A,C1833661,PAROXYSMAL EXTREME PAIN DISORDER,UNIPROT
6335,SCN9A,C1855739,"Indifference to Pain, Congenital, Autosomal Recessive",UNIPROT
6335,SCN9A,C2751778,"Generalized Epilepsy With Febrile Seizures Plus, 7",UNIPROT
6336,SCN10A,C3809893,"EPISODIC PAIN SYNDROME, FAMILIAL, 2",UNIPROT
6337,SCNN1A,C1449843,"Pseudohypoaldosteronism, Type I, Autosomal Recessive",UNIPROT
6337,SCNN1A,C2751666,BRONCHIECTASIS WITH OR WITHOUT ELEVATED SWEAT CHLORIDE 2,UNIPROT
6337,SCNN1A,C4748292,LIDDLE SYNDROME 3,UNIPROT
6338,SCNN1B,C0006142,Malignant neoplasm of breast,UNIPROT
6338,SCNN1B,C0009402,Colorectal Carcinoma,UNIPROT
6338,SCNN1B,C0221043,Liddle Syndrome,UNIPROT
6338,SCNN1B,C1449843,"Pseudohypoaldosteronism, Type I, Autosomal Recessive",UNIPROT
6338,SCNN1B,C2749757,BRONCHIECTASIS WITH OR WITHOUT ELEVATED SWEAT CHLORIDE 1,UNIPROT
6340,SCNN1G,C0009402,Colorectal Carcinoma,UNIPROT
6341,SCO1,C0268237,Cytochrome-c Oxidase Deficiency,UNIPROT
6342,SCP2,C0006142,Malignant neoplasm of breast,UNIPROT
6389,SDHA,C0023264,Leigh Disease,UNIPROT
6389,SDHA,C1855008,Mitochondrial Complex II Deficiency,UNIPROT
6389,SDHA,C3150898,"CARDIOMYOPATHY, DILATED, 1GG",UNIPROT
6389,SDHA,C3279992,PARAGANGLIOMAS 5,UNIPROT
6390,SDHB,C0031511,Pheochromocytoma,UNIPROT
6390,SDHB,C1861848,PARAGANGLIOMAS 4,UNIPROT
6392,SDHD,C0030421,Paraganglioma,UNIPROT
6392,SDHD,C0031511,Pheochromocytoma,UNIPROT
6392,SDHD,C1855008,Mitochondrial Complex II Deficiency,UNIPROT
6399,TRAPPC2,C3541456,"Spondyloepiphyseal Dysplasia Tarda, X-Linked",UNIPROT
6416,MAP2K4,C0149782,Squamous cell carcinoma of lung,UNIPROT
6416,MAP2K4,C0278883,Metastatic melanoma,UNIPROT
6416,MAP2K4,C1319315,Adenocarcinoma of large intestine,UNIPROT
6416,MAP2K4,C1335177,Ovarian Serous Adenocarcinoma,UNIPROT
6418,SET,C4748195,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 58",UNIPROT
6426,SRSF1,C0006142,Malignant neoplasm of breast,UNIPROT
6431,SRSF6,C0009402,Colorectal Carcinoma,UNIPROT
6439,SFTPB,C1968602,"Surfactant Metabolism Dysfunction, Pulmonary, 1",UNIPROT
6440,SFTPC,C1970470,"SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 2 (disorder)",UNIPROT
6442,SGCA,C2936332,Alpha-Sarcoglycanopathies,UNIPROT
6443,SGCB,C1858593,"Limb-girdle muscular dystrophy, type 2E",UNIPROT
6444,SGCD,C1832525,Limb-girdle muscular dystrophy type 2F,UNIPROT
6444,SGCD,C1847667,"CARDIOMYOPATHY, DILATED, 1L",UNIPROT
6445,SGCG,C0410173,Severe autosomal recessive muscular dystrophy of childhood - North African type (disorder),UNIPROT
6448,SGSH,C0086647,Mucopolysaccharidosis Type IIIA,UNIPROT
6452,SH3BP2,C0008029,Cherubism,UNIPROT
6469,SHH,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,UNIPROT
6469,SHH,C1840529,HOLOPROSENCEPHALY 3,UNIPROT
6473,SHOX,C0265309,Leri-Weill dyschondrosteosis,UNIPROT
6473,SHOX,C0432230,Langer Mesomelic Dysplasia Syndrome,UNIPROT
6476,SI,C1283620,"Sucrase-isomaltase deficiency, congenital",UNIPROT
6487,ST3GAL3,C1970200,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 12",UNIPROT
6487,ST3GAL3,C3554316,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 15",UNIPROT
6491,STIL,C2675187,"MICROCEPHALY, PRIMARY AUTOSOMAL RECESSIVE, 7 (disorder)",UNIPROT
6495,SIX1,C1842124,BRANCHIOOTIC SYNDROME 3 (disorder),UNIPROT
6496,SIX3,C0266484,Schizencephaly,UNIPROT
6496,SIX3,C1834877,HOLOPROSENCEPHALY 2 (disorder),UNIPROT
6497,SKI,C1321551,Shprintzen-Goldberg syndrome,UNIPROT
6499,SKIV2L,C0006142,Malignant neoplasm of breast,UNIPROT
6499,SKIV2L,C0009402,Colorectal Carcinoma,UNIPROT
6499,SKIV2L,C3281289,TRICHOHEPATOENTERIC SYNDROME 2,UNIPROT
6504,SLAMF1,C0006142,Malignant neoplasm of breast,UNIPROT
6505,SLC1A1,C1857253,Dicarboxylicaminoaciduria,UNIPROT
6506,SLC1A2,C4310717,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 41",UNIPROT
6507,SLC1A3,C2675211,"EPISODIC ATAXIA, TYPE 6 (disorder)",UNIPROT
6509,SLC1A4,C4225254,"SPASTIC TETRAPLEGIA, THIN CORPUS CALLOSUM, AND PROGRESSIVE MICROCEPHALY",UNIPROT
6512,SLC1A7,C0009402,Colorectal Carcinoma,UNIPROT
6513,SLC2A1,C1832855,"CHOREOATHETOSIS/SPASTICITY, EPISODIC",UNIPROT
6513,SLC2A1,C1837206,"Cryohydrocytosis, Stomatin-Deficient, with Mental Retardation, Seizures, Cataracts, and Massive Hepatosplenomegaly",UNIPROT
6513,SLC2A1,C1842534,DYSTONIA 18 (disorder),UNIPROT
6513,SLC2A1,C3553859,"EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 12",UNIPROT
6513,SLC2A1,C4551966,GLUT1 DEFICIENCY SYNDROME 1,UNIPROT
6514,SLC2A2,C3495427,Fanconi-Bickel Syndrome,UNIPROT
6517,SLC2A4,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",UNIPROT
6519,SLC3A1,C0010691,Cystinuria,UNIPROT
6521,SLC4A1,C1861453,Pseudohyperkalemia Cardiff,UNIPROT
6521,SLC4A1,C1969038,"RENAL TUBULAR ACIDOSIS, DISTAL, WITH HEMOLYTIC ANEMIA (disorder)",UNIPROT
6521,SLC4A1,C2675212,"Spherocytosis, Type 4",UNIPROT
6523,SLC5A1,C0268186,Congenital glucose-galactose malabsorption,UNIPROT
6524,SLC5A2,C0017980,"Glycosuria, Renal",UNIPROT
6525,SMTN,C0009402,Colorectal Carcinoma,UNIPROT
6528,SLC5A5,C1848805,Thyroid Dyshormonogenesis 1,UNIPROT
6529,SLC6A1,C4085238,MYOCLONIC-ATONIC EPILEPSY,UNIPROT
6531,SLC6A3,C0006142,Malignant neoplasm of breast,UNIPROT
6531,SLC6A3,C4747621,"PARKINSONISM-DYSTONIA, INFANTILE, 1",UNIPROT
6535,SLC6A8,C1845862,"Creatine deficiency, X-linked",UNIPROT
6536,SLC6A9,C4310943,GLYCINE ENCEPHALOPATHY WITH NORMAL SERUM GLYCINE,UNIPROT
6547,SLC8A3,C0006142,Malignant neoplasm of breast,UNIPROT
6548,SLC9A1,C4225383,LICHTENSTEIN-KNORR SYNDROME,UNIPROT
6549,SLC9A2,C0006142,Malignant neoplasm of breast,UNIPROT
6550,SLC9A3,C0267663,"Congenital secretory diarrhea, sodium type (disorder)",UNIPROT
6555,SLC10A2,C2750087,"Bile Acid Malabsorption, Primary",UNIPROT
6557,SLC12A1,C1866495,"Bartter syndrome, antenatal type 1",UNIPROT
6559,SLC12A3,C0268450,Gitelman Syndrome,UNIPROT
6566,SLC16A1,C1855577,Erythrocyte Lactate Transporter Defect,UNIPROT
6566,SLC16A1,C4015186,MONOCARBOXYLATE TRANSPORTER 1 DEFICIENCY,UNIPROT
6567,SLC16A2,C0795889,Allan-Herndon-Dudley syndrome (AHDS),UNIPROT
6569,SLC34A1,C2676786,"Nephrolithiasis-Osteoporosis, Hypophosphatemic, 1",UNIPROT
6569,SLC34A1,C4310473,"Hypercalcemia, infantile, 2",UNIPROT
6571,SLC18A2,C4747991,"PARKINSONISM-DYSTONIA, INFANTILE, 2",UNIPROT
6572,SLC18A3,C4310654,"MYASTHENIC SYNDROME, CONGENITAL, 21, PRESYNAPTIC",UNIPROT
6575,SLC20A2,C4551624,Idiopathic basal ganglia calcification 1,UNIPROT
6576,SLC25A1,C2746066,Combined D-2- and L-2-hydroxyglutaric aciduria,UNIPROT
6576,SLC25A1,C4748678,"MYASTHENIC SYNDROME, CONGENITAL, 23, PRESYNAPTIC",UNIPROT
6578,SLCO2A1,C3280800,"HYPERTROPHIC OSTEOARTHROPATHY, PRIMARY, AUTOSOMAL RECESSIVE, 2",UNIPROT
6579,SLCO1A2,C0009402,Colorectal Carcinoma,UNIPROT
6584,SLC22A5,C0342788,Renal carnitine transport defect,UNIPROT
6595,SMARCA2,C1303073,Nicolaides Baraitser syndrome,UNIPROT
6597,SMARCA4,C3553249,COFFIN-SIRIS SYNDROME 4,UNIPROT
6598,SMARCB1,C3553248,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 15",UNIPROT
6605,SMARCE1,C4310788,COFFIN-SIRIS SYNDROME 5,UNIPROT
6606,SMN1,C0043116,HMN (Hereditary Motor Neuropathy) Proximal Type I,UNIPROT
6606,SMN1,C0152109,Juvenile Spinal Muscular Atrophy,UNIPROT
6606,SMN1,C0393538,"Muscular Atrophy, Spinal, Type II",UNIPROT
6608,SMO,C0795915,Winter Shortland Temple syndrome,UNIPROT
6608,SMO,C4721806,"Carcinoma, Basal Cell",UNIPROT
6609,SMPD1,C0268242,"Niemann-Pick Disease, Type A",UNIPROT
6609,SMPD1,C0268243,"Niemann-Pick Disease, Type B",UNIPROT
6611,SMS,C0796160,"MENTAL RETARDATION, X-LINKED, SNYDER-ROBINSON TYPE",UNIPROT
6616,SNAP25,C4225364,"MYASTHENIC SYNDROME, CONGENITAL, 18",UNIPROT
6622,SNCA,C0752347,Lewy Body Disease,UNIPROT
6622,SNCA,C1868595,"PARKINSON DISEASE 1, AUTOSOMAL DOMINANT (disorder)",UNIPROT
6628,SNRPB,C0265342,Cerebrocostomandibular Syndrome,UNIPROT
6629,SNRPB2,C0009402,Colorectal Carcinoma,UNIPROT
6635,SNRPE,C3554409,HYPOTRICHOSIS 11,UNIPROT
6640,SNTA1,C2751830,Long Qt Syndrome 12,UNIPROT
6647,SOD1,C1862939,AMYOTROPHIC LATERAL SCLEROSIS 1,UNIPROT
6653,SORL1,C0002395,Alzheimer's Disease,UNIPROT
6653,SORL1,C0006142,Malignant neoplasm of breast,UNIPROT
6653,SORL1,C0009402,Colorectal Carcinoma,UNIPROT
6654,SOS1,C1853120,Noonan Syndrome 4,UNIPROT
6655,SOS2,C4225282,NOONAN SYNDROME 9,UNIPROT
6657,SOX2,C1859773,"Microphthalmia, Syndromic 3",UNIPROT
6662,SOX9,C1861922,CAMPOMELIC DYSPLASIA,UNIPROT
6663,SOX10,C1836727,"Peripheral Demyelinating Neuropathy, Central Dysmyelination, Waardenburg Syndrome, and Hirschsprung Disease",UNIPROT
6663,SOX10,C2700405,"WAARDENBURG SYNDROME, TYPE IIE",UNIPROT
6663,SOX10,C2750452,"Waardenburg Syndrome, Type 4c",UNIPROT
6664,SOX11,C4014528,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 27",UNIPROT
6678,SPARC,C4225301,"OSTEOGENESIS IMPERFECTA, TYPE XVII",UNIPROT
6683,SPAST,C0006142,Malignant neoplasm of breast,UNIPROT
6683,SPAST,C1866855,"Spastic paraplegia 4, autosomal dominant",UNIPROT
6687,SPG7,C1846564,"SPASTIC PARAPLEGIA 7, AUTOSOMAL RECESSIVE",UNIPROT
6690,SPINK1,C0238339,Hereditary pancreatitis,UNIPROT
6690,SPINK1,C1842402,TROPICAL CALCIFIC PANCREATITIS,UNIPROT
6697,SPR,C0268468,"Dystonia, Dopa-Responsive, due to Sepiapterin Reductase Deficiency",UNIPROT
6708,SPTA1,C0520739,Hereditary pyropoikilocytosis,UNIPROT
6708,SPTA1,C1851741,ELLIPTOCYTOSIS 2 (disorder),UNIPROT
6709,SPTAN1,C0006142,Malignant neoplasm of breast,UNIPROT
6710,SPTB,C1866810,ELLIPTOCYTOSIS 3,UNIPROT
6710,SPTB,C2674219,"SPHEROCYTOSIS, HEREDITARY, 2",UNIPROT
6712,SPTBN2,C0009402,Colorectal Carcinoma,UNIPROT
6712,SPTBN2,C0752123,Spinocerebellar Ataxia Type 5,UNIPROT
6714,SRC,C4310789,THROMBOCYTOPENIA 6,UNIPROT
6716,SRD5A2,C0268297,Pseudovaginal Perineoscrotal Hypospadias,UNIPROT
